排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00878""",國泰永續高股息,"240,386,336","130,407",16.91,16.94,16.84,16.85,-,0.13,16.85,16.86
2,"=""00632R""",元大台灣50反1,"210,667,069","8,494",5.4,5.43,5.39,5.41,+,0.06,5.41,5.42
3,2618,長榮航,"101,841,763","45,519",27.6,27.6,26.5,26.5,-,1.3,26.5,26.55
4,"=""00715L""",期街口布蘭特正2,"100,199,197","14,222",13.89,13.97,13.79,13.96,-,0.69,13.96,13.97
5,2457,飛宏,"93,741,302","49,992",55.1,60.5,54.2,58.4,+,2.2,58.4,58.5
6,"=""00637L""",元大滬深300正2,"89,147,666","10,783",15.13,15.15,14.79,14.96,-,0.26,14.96,14.97
7,2609,陽明,"85,906,781","46,539",67.9,68.8,66.8,67.5,-,1.6,67.5,67.6
8,2610,華航,"75,342,041","24,864",19.75,19.85,19.2,19.2,-,0.75,19.2,19.25
9,2891,中信金,"72,392,734","26,245",22.0,22.0,21.7,21.7,-,0.5,21.7,21.75
10,2027,大成鋼,"70,174,519","31,849",46.85,47.45,46.4,46.55,+,1.2,46.55,46.6
11,3481,群創,"69,593,726","16,635",14.35,14.45,14.1,14.15,-,0.4,14.15,14.2
12,"=""00673R""",期元大S&P原油反1,"68,933,298","3,731",9.12,9.22,9.08,9.19,+,0.34,9.19,9.2
13,2303,聯電,"67,385,313","34,678",51.5,51.8,50.7,50.7,-,1.8,50.7,50.8
14,2603,長榮,"63,240,575","28,114",167.0,171.0,164.5,171.0,+,0.5,170.5,171.0
15,2883,凱基金,"58,626,136","21,550",12.7,12.75,12.5,12.55,-,0.25,12.5,12.55
16,2888,新光金,"57,072,091","12,961",8.31,8.31,8.22,8.22,-,0.18,8.22,8.23
17,6235,華孚,"51,831,633","29,221",65.2,69.3,65.0,67.7,+,1.6,67.7,67.8
18,2615,萬海,"50,017,647","30,784",73.6,74.3,72.5,72.5,-,8.0,0.0,72.5
19,2409,友達,"46,572,324","14,780",18.0,18.05,17.55,17.65,-,0.6,17.65,17.7
20,2834,臺企銀,"46,486,233","14,251",14.15,14.2,14.0,14.05,-,0.25,14.0,14.05
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
