排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"371,727,954","12,864",3.56,3.56,3.5,3.54,-,0.05,3.53,3.54
2,2888,新光金,"316,466,740","32,025",10.55,10.8,10.35,10.65,+,0.1,10.65,10.7
3,3481,群創,"125,893,644","25,399",14.8,15.1,14.7,14.8,+,0.4,14.8,14.85
4,2317,鴻海,"116,336,000","73,217",172.0,179.0,171.5,176.0,+,7.5,176.0,176.5
5,"=""00680L""",元大美債20正2,"107,033,308","6,243",9.31,9.38,9.3,9.38,+,0.16,9.37,9.38
6,2312,金寶,"99,639,193","37,479",24.85,25.2,23.7,23.95,-,0.1,23.9,23.95
7,"=""00929""",復華台灣科技優息,"97,913,192","33,249",19.1,19.3,19.1,19.27,+,0.29,19.27,19.28
8,2891,中信金,"80,427,597","23,749",34.85,35.05,34.3,34.5,-,0.2,34.5,34.55
9,"=""00940""",元大台灣價值高息,"77,368,263","17,292",9.45,9.6,9.45,9.55,+,0.15,9.55,9.56
10,"=""00878""",國泰永續高股息,"77,312,379","35,005",22.74,23.03,22.74,22.92,+,0.35,22.92,22.93
11,2609,陽明,"72,122,420","35,256",60.0,64.0,59.7,63.5,+,2.7,63.5,63.6
12,2365,昆盈,"65,140,676","38,989",64.0,65.0,61.1,62.9,,0.0,62.8,62.9
13,2449,京元電子,"61,725,228","32,980",112.5,120.5,111.5,118.5,+,5.0,118.0,118.5
14,2303,聯電,"60,707,017","24,966",54.3,54.7,54.2,54.7,+,0.8,54.6,54.7
15,2883,凱基金,"59,600,985","10,379",16.05,16.15,15.65,15.7,+,0.25,15.7,15.75
16,"=""00688L""",國泰20年美債正2,"58,955,572","3,315",9.28,9.34,9.27,9.33,+,0.14,9.33,9.34
17,2618,長榮航,"52,991,406","18,759",34.35,34.5,33.5,34.45,+,1.2,34.4,34.45
18,4562,穎漢,"50,478,008","30,229",77.2,78.9,68.8,70.5,-,5.7,70.4,70.5
19,2382,廣達,"49,294,166","39,713",260.0,272.0,256.5,267.0,+,17.0,266.5,267.0
20,2615,萬海,"45,584,835","27,578",79.5,82.5,78.7,82.5,+,5.3,82.4,82.5
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
