排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,9105,泰金寶-DR,"223,958,275","39,789",8.92,9.2,8.27,8.3,-,0.63,8.29,8.3
2,2332,友訊,"159,792,693","46,224",23.85,25.2,23.45,25.2,+,2.25,25.2,0.0
3,2374,佳能,"155,796,085","82,617",62.6,66.5,62.5,64.9,+,3.3,64.9,65.0
4,2609,陽明,"129,661,853","41,929",79.0,80.4,78.3,79.7,+,1.5,79.6,79.7
5,2880,華南金,"127,806,678","15,905",25.5,25.95,25.5,25.55,-,0.15,25.55,25.65
6,"=""00919""",群益台灣精選高息,"113,641,656","59,330",23.31,23.34,23.2,23.2,X,0.0,23.2,23.21
7,2885,元大金,"103,362,811","28,748",34.35,34.4,33.6,33.6,-,1.25,33.6,33.65
8,2891,中信金,"102,448,923","37,223",38.8,38.9,38.3,38.5,-,0.9,38.45,38.5
9,2618,長榮航,"89,958,424","20,646",44.6,45.0,44.0,44.6,+,0.05,44.55,44.6
10,2887,台新新光金,"87,328,934","12,412",17.25,17.25,17.1,17.1,-,0.2,17.1,17.15
11,3481,群創,"86,952,168","21,108",14.85,14.95,14.3,14.3,-,0.6,14.3,14.35
12,1402,遠東新,"81,492,678","10,100",32.75,33.05,31.75,32.05,-,1.15,32.05,32.1
13,"=""00878""",國泰永續高股息,"81,204,033","53,579",22.04,22.06,21.95,21.99,-,0.08,21.98,21.99
14,2883,凱基金,"80,637,413","14,890",17.4,17.45,17.2,17.25,-,0.25,17.25,17.3
15,"=""00680L""",元大美債20正2,"78,000,459","8,587",7.65,7.66,7.6,7.63,-,0.11,7.62,7.63
16,5880,合庫金,"76,207,416","17,877",24.55,24.6,24.3,24.3,-,0.4,24.3,24.35
17,2303,聯電,"70,140,648","21,238",42.6,43.0,42.15,42.35,-,0.65,42.35,42.4
18,5876,上海商銀,"66,005,335","17,405",39.5,41.3,39.25,40.15,+,0.5,40.15,40.2
19,3019,亞光,"65,757,289","42,291",163.0,168.5,162.0,163.5,-,1.0,163.5,164.0
20,1605,華新,"59,690,598","15,526",25.05,25.15,23.95,24.4,-,0.65,24.35,24.4
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
