排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"228,474,569","8,558",5.75,5.77,5.71,5.73,-,0.07,5.73,5.74
2,"=""00637L""",元大滬深300正2,"103,382,585","9,791",15.79,15.86,15.48,15.79,+,0.21,15.78,15.79
3,6443,元晶,"93,892,419","44,585",35.6,37.5,35.55,36.8,+,2.5,36.75,36.8
4,2610,華航,"82,553,435","22,053",19.5,19.9,19.4,19.65,+,0.35,19.65,19.7
5,1605,華新,"76,203,081","34,586",47.55,47.85,46.65,46.95,-,0.95,46.95,47.0
6,"=""00715L""",期街口布蘭特正2,"62,238,183","9,642",13.06,13.11,12.85,12.89,-,0.41,12.89,12.9
7,3576,聯合再生,"61,430,785","20,656",21.6,22.85,21.6,22.1,+,1.1,22.1,22.15
8,2303,聯電,"55,504,878","21,702",43.4,43.95,43.05,43.5,+,1.0,43.45,43.5
9,2618,長榮航,"42,279,052","14,009",28.25,28.7,28.15,28.35,+,0.3,28.3,28.35
10,2388,威盛,"40,985,516","22,134",75.5,77.7,74.4,76.8,+,2.1,76.7,76.8
11,"=""00673R""",期元大S&P原油反1,"39,610,086","2,359",9.57,9.61,9.55,9.59,+,0.09,9.59,9.6
12,2891,中信金,"37,660,993","8,021",22.6,22.9,22.55,22.7,-,0.1,22.7,22.75
13,2317,鴻海,"33,294,761","11,747",102.5,103.0,102.0,102.0,+,0.5,102.0,102.5
14,2498,宏達電,"32,230,624","16,398",60.0,60.9,59.1,59.4,-,0.5,59.4,59.5
15,"=""00885""",富邦越南,"30,046,972","6,238",11.92,11.96,11.82,11.95,-,0.06,11.94,11.95
16,3481,群創,"29,894,422","5,527",12.05,12.1,11.9,12.0,+,0.05,11.95,12.0
17,2609,陽明,"29,860,676","15,023",61.3,62.8,61.2,62.8,+,1.8,62.7,62.8
18,2883,凱基金,"29,153,594","5,270",12.95,13.05,12.9,12.95,,0.0,12.9,12.95
19,2330,台積電,"28,903,860","25,790",478.0,484.5,476.0,481.5,+,10.0,481.0,481.5
20,3037,欣興,"27,939,235","16,561",151.5,152.5,147.5,149.5,,0.0,149.0,149.5
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
