排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3231,緯創,"208,643,977","99,968",93.8,94.3,87.7,91.0,-,3.7,90.9,91.0
2,"=""0056""",元大高股息,"168,641,463","88,752",35.27,35.27,34.68,34.9,-,0.37,34.89,34.9
3,"=""00878""",國泰永續高股息,"146,810,220","88,321",20.32,20.32,20.0,20.04,-,0.32,20.03,20.04
4,"=""00929""",復華台灣科技優息,"139,462,348","56,419",17.39,17.41,17.25,17.26,-,0.13,17.26,17.27
5,2303,聯電,"129,644,761","56,279",48.3,49.15,47.85,48.45,+,0.25,48.4,48.45
6,1101,台泥,"110,992,007","30,818",32.65,32.75,32.3,32.45,-,1.0,32.4,32.45
7,2388,威盛,"106,147,484","53,664",140.0,145.0,121.5,121.5,-,13.0,0.0,121.5
8,2382,廣達,"91,161,788","59,957",217.0,218.0,208.0,209.5,-,12.0,209.0,209.5
9,"=""00632R""",元大台灣50反1,"88,581,438","3,921",4.83,4.88,4.83,4.88,+,0.06,4.87,4.88
10,2002,中鋼,"80,358,960","20,932",24.75,24.85,24.1,24.85,+,0.1,24.8,24.85
11,"=""00919""",群益台灣精選高息,"69,040,685","32,515",20.55,20.56,20.4,20.41,-,0.16,20.4,20.41
12,3715,定穎投控,"66,715,347","41,982",95.9,99.7,95.2,95.3,-,0.2,95.3,95.4
13,"=""00922""",國泰台灣領袖50,"65,005,899","22,280",16.28,16.28,16.07,16.1,-,0.2,16.1,16.11
14,2356,英業達,"64,335,320","20,792",44.5,45.1,43.2,44.5,-,0.45,44.45,44.5
15,2618,長榮航,"63,448,621","19,102",27.0,27.5,26.5,26.6,-,0.25,26.55,26.6
16,3481,群創,"57,883,039","10,777",12.05,12.2,11.95,12.1,,0.0,12.05,12.1
17,6168,宏齊,"57,783,435","25,840",26.65,28.4,26.3,26.9,+,0.7,26.9,26.95
18,2363,矽統,"57,488,904","29,824",54.9,54.9,49.0,49.5,-,4.6,49.5,49.55
19,2891,中信金,"50,365,928","12,111",25.25,25.3,24.9,25.15,,0.0,25.1,25.15
20,2409,友達,"49,712,593","7,303",15.65,15.9,15.55,15.7,,0.0,15.65,15.7
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
