排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"255,617,181","10,765",5.78,5.83,5.73,5.81,+,0.02,5.81,5.82
2,1605,華新,"99,859,711","44,216",43.65,44.8,43.3,43.7,-,0.85,43.65,43.7
3,"=""00673R""",期元大S&P原油反1,"97,781,921","4,649",8.53,8.55,8.5,8.53,+,0.16,8.52,8.53
4,"=""00885""",富邦越南,"96,091,475","18,279",10.96,11.22,10.86,10.91,+,0.03,10.91,10.92
5,2303,聯電,"74,795,570","32,564",46.2,46.6,45.4,45.6,,0.0,45.55,45.6
6,1101,台泥,"68,505,333","22,841",33.7,34.1,33.2,33.3,-,0.95,33.25,33.3
7,"=""00637L""",元大滬深300正2,"68,405,883","8,264",14.1,14.22,13.89,14.07,+,0.24,14.07,14.08
8,2618,長榮航,"61,796,922","18,256",26.1,26.9,26.0,26.25,+,0.3,26.25,26.3
9,"=""00878""",國泰永續高股息,"56,064,071","30,658",16.37,16.43,16.24,16.25,-,0.12,16.25,16.26
10,2409,友達,"56,006,232","13,950",17.25,17.25,16.65,16.7,-,0.35,16.7,16.75
11,2610,華航,"51,514,358","13,927",17.35,17.7,17.2,17.2,-,0.1,17.2,17.25
12,1795,美時,"48,397,508","31,412",177.0,191.0,176.0,187.0,+,13.0,187.0,187.5
13,2317,鴻海,"45,343,250","23,533",101.5,102.5,100.5,100.5,-,1.0,100.5,101.0
14,1760,寶齡富錦,"44,438,653","29,835",163.0,176.5,160.5,174.0,+,13.0,173.5,174.0
15,3037,欣興,"42,573,832","25,924",158.5,160.0,153.0,154.0,-,4.5,154.0,154.5
16,3481,群創,"41,442,150","9,053",12.75,12.9,12.55,12.6,-,0.15,12.55,12.6
17,2330,台積電,"37,001,332","41,694",491.5,494.0,486.0,487.0,+,2.0,487.0,487.5
18,2867,三商壽,"33,765,415","6,052",5.51,5.55,5.34,5.36,-,0.15,5.36,5.37
19,2891,中信金,"33,607,465","10,932",21.45,21.6,21.3,21.4,-,0.25,21.35,21.4
20,6133,金橋,"33,510,477","15,430",27.15,29.0,27.0,27.15,+,0.15,27.1,27.15
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
