排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00677U""",期富邦VIX,"618,576,171","29,860",4.1,4.26,4.04,4.07,-,0.03,4.06,4.07
2,2409,友達,"611,713,279","86,087",15.2,15.85,15.15,15.85,+,1.1,15.8,15.85
3,3481,群創,"293,068,425","40,504",13.35,13.8,13.3,13.7,+,0.65,13.65,13.7
4,"=""00632R""",元大台灣50反1,"257,225,062","16,482",6.68,6.74,6.59,6.6,-,0.12,6.6,6.61
5,2303,聯電,"242,326,135","85,577",49.7,51.6,48.85,50.8,+,0.8,50.7,50.8
6,2603,長榮,"219,662,229","56,190",31.0,32.0,30.2,31.2,,0.0,31.2,31.25
7,2609,陽明,"164,457,754","38,247",19.7,19.95,18.75,19.05,-,0.7,19.05,19.1
8,2317,鴻海,"126,542,433","57,812",111.0,114.5,108.0,113.0,+,1.5,112.5,113.0
9,2344,華邦電,"88,273,604","26,621",26.55,27.5,26.2,27.45,+,1.0,27.4,27.45
10,"=""00881""",國泰台灣科技龍頭,"82,313,736","29,015",16.8,17.16,16.6,17.13,+,0.3,17.12,17.13
11,6116,彩晶,"81,059,491","11,627",12.3,12.45,12.1,12.3,+,0.2,12.3,12.35
12,2353,宏��,"76,115,204","22,564",27.05,27.3,25.75,25.75,-,1.3,25.75,25.8
13,2610,華航,"76,111,588","12,650",11.1,11.3,10.75,11.3,+,0.3,11.25,11.3
14,2330,台積電,"70,161,939","81,346",595.0,612.0,587.0,611.0,+,20.0,610.0,611.0
15,2328,廣宇,"67,732,672","31,094",42.0,42.25,40.05,41.1,-,0.25,41.0,41.1
16,2401,凌陽,"55,212,444","20,562",25.1,25.5,23.8,23.8,-,1.3,23.8,23.85
17,1513,中興電,"37,364,757","15,459",49.0,49.0,45.55,46.75,-,1.15,46.7,46.75
18,4960,誠美材,"36,708,108","6,379",11.3,11.45,10.9,11.05,-,0.05,11.05,11.1
19,2337,旺宏,"32,858,235","13,662",39.35,40.45,38.6,40.45,+,1.15,40.4,40.45
20,3711,日月光投控,"31,020,015","16,018",92.5,95.0,91.7,94.9,+,2.9,94.9,95.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
