排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2409,友達,"509,887,060","65,904",14.8,15.35,14.75,14.75,+,0.25,14.75,14.8
2,"=""00677U""",期富邦VIX,"451,361,791","26,705",3.78,4.1,3.75,4.1,+,0.25,4.1,4.11
3,2303,聯電,"272,439,447","94,782",52.3,52.6,50.0,50.0,-,1.2,50.0,50.1
4,2603,長榮,"268,689,347","65,374",33.45,33.55,30.85,31.2,-,2.0,31.2,31.25
5,"=""00632R""",元大台灣50反1,"243,971,637","17,039",6.55,6.72,6.54,6.72,+,0.12,6.72,6.73
6,3481,群創,"236,857,031","34,747",13.05,13.4,12.95,13.05,+,0.3,13.05,13.1
7,2317,鴻海,"182,193,247","94,768",119.0,120.0,111.5,111.5,-,7.0,111.5,112.0
8,2353,宏��,"169,567,701","55,999",28.7,29.3,26.1,27.05,-,1.1,27.05,27.1
9,2328,廣宇,"138,438,573","63,223",44.45,45.55,39.8,41.35,-,2.15,41.3,41.35
10,2401,凌陽,"136,870,709","50,806",26.65,28.1,25.1,25.1,-,0.7,25.1,25.15
11,"=""00881""",國泰台灣科技龍頭,"126,176,011","56,435",17.39,17.4,16.83,16.83,-,0.33,16.82,16.83
12,2609,陽明,"123,509,181","33,738",21.05,21.1,19.45,19.75,-,0.95,19.7,19.75
13,2610,華航,"121,920,267","21,694",11.6,11.75,10.85,11.0,-,0.45,10.95,11.0
14,2330,台積電,"96,875,889","129,394",619.0,619.0,591.0,591.0,-,10.0,591.0,592.0
15,6116,彩晶,"92,962,951","13,842",12.0,12.4,11.95,12.1,+,0.25,12.05,12.1
16,2344,華邦電,"87,063,900","27,135",27.0,27.5,26.45,26.45,-,0.05,26.45,26.5
17,2884,玉山金,"69,232,314","31,639",24.0,24.0,23.6,23.6,-,0.4,23.6,23.7
18,2888,新光金,"63,830,333","7,400",8.15,8.17,8.05,8.05,-,0.09,8.05,8.06
19,2891,中信金,"56,546,185","13,086",19.15,19.2,19.0,19.0,-,0.2,19.0,19.05
20,2371,大同,"49,815,353","15,824",26.05,26.6,25.05,25.2,+,0.3,25.2,25.25
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
