排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,1605,華新,"177,457,259","72,550",46.2,49.2,46.1,48.9,+,2.9,48.85,48.9
2,"=""00632R""",元大台灣50反1,"112,527,659","4,592",5.66,5.67,5.62,5.65,+,0.03,5.65,5.66
3,1513,中興電,"80,916,291","36,857",60.4,65.2,60.3,65.2,+,5.9,65.2,0.0
4,2317,鴻海,"77,966,393","37,773",103.0,106.0,103.0,105.5,+,2.5,105.5,106.0
5,2498,宏達電,"55,893,059","27,025",57.5,60.3,56.5,59.1,+,1.3,59.1,59.2
6,2303,聯電,"54,243,640","17,732",44.8,45.65,44.8,45.5,-,0.1,45.5,45.55
7,"=""00885""",富邦越南,"53,735,177","9,584",11.28,11.38,11.26,11.35,-,0.28,11.34,11.35
8,"=""00637L""",元大滬深300正2,"53,057,189","6,423",14.87,14.87,14.59,14.6,-,0.35,14.6,14.61
9,3481,群創,"44,023,881","8,169",12.5,12.7,12.45,12.65,+,0.05,12.65,12.7
10,2201,裕隆,"41,756,824","23,078",68.0,68.8,65.7,66.7,-,1.2,66.6,66.7
11,3356,奇偶,"38,701,629","22,131",49.0,50.3,45.3,47.05,-,1.75,47.0,47.05
12,2634,漢翔,"37,437,553","15,410",33.8,35.4,33.25,34.8,+,1.7,34.8,34.85
13,2834,臺企銀,"33,760,883","6,835",12.85,12.9,12.75,12.9,-,0.1,12.85,12.9
14,2882,國泰金,"33,156,714","12,655",43.9,44.3,43.75,44.0,-,0.15,43.95,44.0
15,"=""00878""",國泰永續高股息,"33,109,059","17,074",16.65,16.65,16.59,16.61,-,0.07,16.61,16.62
16,2883,凱基金,"31,835,465","7,255",13.3,13.5,13.3,13.45,+,0.1,13.4,13.45
17,2884,玉山金,"31,545,079","13,989",24.45,24.55,24.1,24.15,-,0.45,24.15,24.2
18,3027,盛達,"31,393,642","13,380",33.4,34.4,32.6,34.4,+,1.15,34.3,34.4
19,2409,友達,"30,970,376","7,751",16.25,16.35,16.1,16.3,-,0.05,16.3,16.35
20,2402,毅嘉,"30,951,567","12,520",19.4,20.5,19.3,19.85,+,0.8,19.85,19.9
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
