排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2610,華航,"498,550,706","108,433",29.0,29.75,28.8,29.35,+,0.85,29.35,29.4
2,2618,長榮航,"482,120,561","119,645",29.2,30.3,29.0,30.1,+,1.45,30.05,30.1
3,2409,友達,"302,837,303","68,591",22.3,23.05,22.1,22.2,+,0.3,22.2,22.25
4,2303,聯電,"284,846,501","129,156",65.1,65.7,64.0,64.0,-,2.5,64.0,64.1
5,3481,群創,"280,715,381","56,780",19.15,19.6,18.95,19.05,+,0.2,19.05,19.1
6,2603,長榮,"130,527,727","55,752",145.5,146.5,142.0,146.0,+,2.5,145.5,146.0
7,"=""00637L""",元大滬深300正2,"98,341,593","15,427",23.01,24.27,23.0,24.11,+,1.37,24.1,24.11
8,6443,元晶,"91,856,055","43,887",41.45,42.9,40.9,41.2,+,0.35,41.2,41.25
9,2498,宏達電,"84,492,677","44,483",82.1,84.6,80.1,81.3,,0.0,81.2,81.3
10,2371,大同,"82,492,912","27,607",32.4,33.55,32.4,32.85,-,1.05,32.8,32.85
11,2609,陽明,"69,770,018","31,210",129.0,129.5,125.5,128.5,+,1.5,128.5,129.0
12,2615,萬海,"68,974,342","42,946",202.0,208.0,196.0,208.0,+,11.0,207.5,208.0
13,6116,彩晶,"62,930,930","17,229",16.65,16.9,16.4,16.45,+,0.05,16.45,16.5
14,2406,國碩,"58,640,035","23,000",25.8,28.35,25.8,27.65,+,1.7,27.65,27.7
15,"=""00715L""",期街口布蘭特正2,"57,353,100","5,998",9.63,9.86,9.63,9.82,+,0.31,9.81,9.82
16,"=""00632R""",元大台灣50反1,"48,940,740","2,781",5.25,5.28,5.23,5.25,-,0.01,5.25,5.26
17,3017,奇鋐,"46,937,949","30,467",90.8,96.4,88.4,88.7,-,0.6,88.7,88.8
18,2883,凱基金,"44,496,733","10,082",16.5,16.65,16.5,16.65,+,0.15,16.6,16.65
19,2888,新光金,"44,211,521","8,436",10.8,10.9,10.75,10.85,+,0.05,10.8,10.85
20,2405,輔信,"38,625,174","9,822",14.55,15.45,14.2,15.45,+,1.4,15.45,0.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
