排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3706,神達,"118,538,111","63,478",68.2,71.9,67.9,70.6,+,3.3,70.5,70.6
2,2408,南亞科,"107,838,585","45,739",41.4,44.2,41.25,43.1,+,1.7,43.1,43.15
3,2887,台新新光金,"95,127,777","13,256",18.0,18.4,17.9,18.4,+,0.2,18.35,18.4
4,"=""0050""",元大台灣50,"89,861,784","38,758",50.6,50.8,50.3,50.7,+,0.3,50.65,50.7
5,3481,群創,"76,705,595","10,517",11.25,11.4,11.2,11.35,+,0.15,11.35,11.4
6,2498,宏達電,"61,237,511","32,869",42.0,44.0,41.5,42.7,+,1.2,42.65,42.7
7,8046,南電,"61,066,195","40,351",175.0,177.0,168.5,170.0,-,3.0,170.0,170.5
8,3037,欣興,"59,690,609","41,540",137.0,138.5,132.0,133.5,-,2.0,133.5,134.0
9,2449,京元電子,"58,636,449","29,694",116.0,117.0,109.5,111.5,+,2.0,111.5,112.0
10,"=""00953B""",群益優選非投等債,"51,306,759","1,717",9.1,9.11,9.1,9.11,+,0.02,9.1,9.11
11,"=""00940""",元大台灣價值高息,"49,710,121","6,939",9.12,9.18,9.12,9.17,+,0.06,9.17,9.18
12,2891,中信金,"49,477,551","18,160",43.0,43.0,42.5,42.8,-,0.2,42.7,42.8
13,"=""0056""",元大高股息,"48,492,125","18,721",35.5,35.63,35.44,35.54,+,0.06,35.53,35.54
14,1301,台塑,"46,587,626","21,469",35.7,37.9,35.55,37.75,+,2.35,37.75,37.8
15,3715,定穎投控,"44,542,780","25,899",62.6,65.1,61.2,61.8,-,0.2,61.8,61.9
16,"=""00680L""",元大美債20正2,"42,958,724","3,390",6.72,6.73,6.68,6.7,-,0.05,6.69,6.7
17,"=""00632R""",元大台灣50反1,"42,714,879","7,451",21.02,21.13,20.91,20.91,-,0.17,20.91,20.92
18,"=""00919""",群益台灣精選高息,"42,190,872","16,377",21.7,21.78,21.69,21.75,+,0.06,21.74,21.75
19,1102,亞泥,"41,233,946","12,172",37.25,38.8,37.0,38.75,X,0.0,38.7,38.75
20,2344,華邦電,"39,526,107","12,156",17.65,18.1,17.55,17.9,+,0.25,17.9,17.95
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
