排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2303,聯電,"115,133,990","45,846",49.5,49.5,48.95,49.25,+,0.45,49.2,49.25
2,"=""00632R""",元大台灣50反1,"109,589,195","4,854",5.41,5.45,5.4,5.42,-,0.02,5.41,5.42
3,2618,長榮航,"108,729,266","27,003",29.15,30.0,29.05,29.95,+,0.95,29.9,29.95
4,1605,華新,"94,231,017","36,636",53.6,54.9,52.9,54.6,+,0.4,54.6,54.7
5,2610,華航,"71,535,021","18,847",19.5,19.9,19.4,19.75,+,0.35,19.75,19.8
6,"=""00637L""",元大滬深300正2,"60,073,943","8,798",17.37,17.42,16.96,17.22,-,0.15,17.22,17.23
7,2009,第一銅,"54,507,694","28,090",36.65,38.3,35.6,36.95,+,0.4,36.9,36.95
8,6282,康舒,"49,122,798","23,589",35.8,36.95,35.1,36.45,+,1.25,36.45,36.5
9,1609,大亞,"47,864,199","21,766",23.45,24.8,23.4,24.1,+,1.1,24.05,24.1
10,"=""00878""",國泰永續高股息,"45,945,962","19,818",16.95,17.0,16.89,17.0,+,0.12,16.99,17.0
11,2883,凱基金,"42,896,939","11,225",13.2,13.2,13.0,13.15,-,0.05,13.1,13.15
12,2330,台積電,"42,539,626","31,487",532.0,533.0,522.0,530.0,+,8.0,529.0,530.0
13,2201,裕隆,"40,953,243","26,534",82.6,84.5,81.7,84.5,+,1.6,84.4,84.5
14,5258,虹堡,"40,799,111","23,674",79.8,82.5,77.5,81.0,+,2.4,81.0,81.1
15,2317,鴻海,"40,082,663","16,606",100.5,101.0,99.8,100.0,+,0.3,100.0,100.5
16,2891,中信金,"38,764,006","12,761",22.95,23.05,22.6,22.75,-,0.1,22.7,22.75
17,2409,友達,"36,369,661","10,101",16.75,16.8,16.35,16.65,-,0.1,16.6,16.65
18,3037,欣興,"35,751,997","20,883",139.0,142.5,138.0,141.5,+,5.0,141.0,141.5
19,3481,群創,"35,621,162","9,389",12.35,12.35,12.05,12.15,-,0.05,12.1,12.15
20,2344,華邦電,"35,157,563","10,778",21.65,22.35,21.35,22.1,+,0.55,22.1,22.15
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
