排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2610,華航,"1,013,047,949","158,558",13.1,14.25,12.8,14.0,+,0.75,13.95,14.0
2,2409,友達,"439,323,283","84,960",19.4,19.5,18.9,18.9,-,0.95,18.9,18.95
3,3481,群創,"434,672,069","82,770",17.25,17.5,16.9,17.0,-,0.8,17.0,17.05
4,"=""00677U""",期富邦VIX,"389,810,028","18,495",3.42,3.45,3.33,3.36,+,0.18,3.36,3.37
5,2618,長榮航,"304,926,367","62,653",15.55,16.3,15.3,15.8,-,0.05,15.8,15.85
6,"=""00632R""",元大台灣50反1,"242,623,411","15,892",6.28,6.35,6.25,6.34,+,0.18,6.33,6.34
7,2603,長榮,"216,326,382","54,139",37.0,38.35,36.35,37.95,+,0.3,37.95,38.0
8,2609,陽明,"205,961,094","51,212",27.95,29.15,27.5,29.0,+,0.5,28.95,29.0
9,2303,聯電,"176,299,400","67,929",54.3,55.2,54.2,54.2,-,1.5,54.2,54.3
10,"=""00881""",國泰台灣科技龍頭,"138,048,735","63,202",17.6,17.72,17.5,17.54,-,0.41,17.54,17.55
11,2330,台積電,"137,933,162","212,428",611.0,618.0,606.0,606.0,-,29.0,606.0,607.0
12,2317,鴻海,"122,126,804","55,063",114.5,115.0,112.0,112.0,-,4.5,112.0,112.5
13,6116,彩晶,"111,071,926","20,203",13.5,13.6,13.15,13.2,-,0.5,13.2,13.25
14,2891,中信金,"108,408,456","16,266",20.75,20.8,20.0,20.0,-,0.9,20.0,20.05
15,2337,旺宏,"104,344,850","37,564",46.8,47.65,46.55,47.2,-,1.2,47.2,47.25
16,2344,華邦電,"104,328,127","32,964",30.5,30.95,30.4,30.55,-,0.9,30.55,30.6
17,2888,新光金,"97,466,080","10,157",8.39,8.4,8.29,8.29,-,0.15,8.29,8.3
18,2883,凱基金,"86,462,873","13,560",9.44,9.47,9.3,9.3,-,0.25,9.3,9.32
19,"=""00637L""",元大滬深300正2,"85,864,022","15,390",30.53,30.7,29.63,29.95,-,1.55,29.95,29.96
20,"=""00715L""",期街口布蘭特正2,"82,154,708","7,882",7.0,7.06,6.94,6.95,-,0.14,6.95,6.96
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
