排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3231,緯創,"181,015,554","84,688",111.0,112.0,105.5,109.5,-,1.5,109.5,110.0
2,"=""00637L""",元大滬深300正2,"160,070,213","18,342",15.45,15.8,14.69,14.69,+,0.39,14.69,14.7
3,"=""00929""",復華台灣科技優息,"111,799,305","29,922",16.69,16.73,16.58,16.58,-,0.05,16.58,16.59
4,"=""00878""",國泰永續高股息,"103,335,271","51,086",21.0,21.03,20.72,20.83,-,0.15,20.82,20.83
5,2363,矽統,"99,627,155","41,021",34.15,34.65,32.85,33.45,-,0.25,33.45,33.5
6,2382,廣達,"96,951,962","62,107",245.0,245.5,229.5,238.0,-,6.0,238.0,238.5
7,2303,聯電,"84,126,718","37,603",43.85,46.7,43.8,44.8,+,1.3,44.8,44.85
8,2331,精英,"76,542,992","30,701",41.45,41.45,38.75,39.45,+,0.75,39.4,39.45
9,2618,長榮航,"74,986,150","26,961",33.25,33.3,32.05,32.05,-,1.0,32.05,32.1
10,4906,正文,"73,854,803","34,638",38.8,39.85,35.8,35.9,-,1.6,35.85,35.9
11,2634,漢翔,"70,095,479","36,160",61.6,63.3,61.0,61.0,+,0.7,61.0,61.1
12,"=""00632R""",元大台灣50反1,"63,618,783","1,943",4.88,4.89,4.86,4.88,-,0.02,4.88,4.89
13,3481,群創,"57,923,272","20,794",14.6,15.2,14.6,14.8,X,0.0,14.8,14.85
14,2388,威盛,"51,435,440","31,364",123.5,123.5,108.5,108.5,-,12.0,0.0,108.5
15,"=""00665L""",富邦�琤肭磪囓�2,"50,403,702","4,269",7.22,7.46,7.12,7.13,+,0.17,7.13,7.14
16,6235,華孚,"43,905,506","30,055",146.0,157.0,144.0,150.5,+,6.5,150.5,151.0
17,2449,京元電子,"42,364,850","27,708",81.2,81.8,74.1,75.4,-,4.1,75.4,75.5
18,3715,定穎投控,"41,664,647","25,294",49.9,51.6,47.65,47.95,+,0.05,47.95,48.0
19,3051,力特,"40,612,756","17,553",24.35,26.5,24.3,24.35,-,2.35,24.3,24.35
20,2485,兆赫,"40,439,085","16,676",27.1,27.2,24.1,24.2,-,1.2,24.2,24.25
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
