排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3706,神達,"196,242,037","110,934",71.90,75.00,70.60,71.20,+,0.6,71.20,71.30
2,2887,台新新光金,"173,022,947","13,759",18.20,18.25,17.95,18.00,-,0.4,18.00,18.05
3,"=""0050""",元大台灣50,"107,920,505","50,816",51.40,51.60,51.30,51.45,+,0.75,51.40,51.45
4,"=""0056""",元大高股息,"90,213,330","35,170",35.65,35.78,35.53,35.60,+,0.06,35.59,35.60
5,"=""009802""",富邦旗艦50,"67,627,199","3,880",10.03,10.05,10.00,10.03,+,0.02,10.03,10.04
6,"=""00919""",群益台灣精選高息,"58,827,140","28,116",21.82,21.90,21.71,21.74,-,0.01,21.74,21.75
7,1301,台塑,"57,976,110","28,072",38.00,39.45,37.85,38.80,+,1.05,38.75,38.80
8,"=""00953B""",群益優選非投等債,"56,467,077","2,114",9.12,9.12,9.10,9.11,,0.0,9.10,9.11
9,2408,南亞科,"55,679,763","24,198",43.40,43.55,42.00,42.25,-,0.85,42.25,42.30
10,3481,群創,"55,607,735","8,990",11.40,11.50,11.25,11.25,-,0.1,11.25,11.30
11,2328,廣宇,"52,925,276","28,503",41.70,43.50,41.50,42.30,+,1.2,42.30,42.35
12,2330,台積電,"50,467,755","70,457","1,155.00","1,160.00","1,145.00","1,155.00",+,25.0,"1,150.00","1,155.00"
13,2884,玉山金,"48,720,926","20,746",35.25,35.25,34.85,35.00,-,0.25,34.95,35.00
14,"=""00632R""",元大台灣50反1,"48,573,376","7,152",20.65,20.76,20.65,20.70,-,0.21,20.70,20.71
15,2610,華航,"38,539,737","12,009",21.30,21.40,20.90,20.90,-,0.25,20.90,20.95
16,"=""00715L""",期街口布蘭特正2,"38,130,483","3,856",11.47,11.57,11.42,11.55,+,0.3,11.55,11.56
17,2316,楠梓電,"36,871,815","23,106",65.50,67.40,62.90,65.10,+,0.8,65.10,65.20
18,2317,鴻海,"35,368,360","25,273",165.00,166.00,164.50,165.50,+,1.5,165.00,165.50
19,"=""00637L""",元大滬深300正2,"35,320,564","4,433",15.71,15.95,15.69,15.83,+,0.18,15.82,15.83
20,8021,尖點,"35,308,104","20,770",51.10,54.10,50.50,53.40,+,3.1,53.30,53.40
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
