排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2883.0,凱基金,"223,338,306","26,122",16.5,17.0,16.5,16.85,+,0.35,16.8,16.85
2,2002.0,中鋼,"187,761,229","53,959",34.5,35.7,34.4,35.45,+,1.1,35.45,35.5
3,2409.0,友達,"183,607,001","38,315",22.85,23.45,22.75,23.1,-,0.05,23.1,23.15
4,3481.0,群創,"176,308,650","33,997",18.9,19.55,18.85,19.3,+,0.15,19.3,19.35
5,2610.0,華航,"159,970,195","38,376",26.55,27.2,26.15,26.2,-,0.5,26.2,26.25
6,1440.0,南紡,"154,133,861","45,711",25.5,27.25,25.25,26.4,+,1.6,26.35,26.4
7,2823.0,中壽,"124,145,625","16,648",30.5,31.0,30.45,30.55,+,0.05,30.55,30.7
8,2603.0,長榮,"109,031,293","46,224",140.5,144.0,140.0,140.5,-,0.5,140.5,141.0
9,3049.0,精金,"107,608,213","30,723",15.5,16.7,15.5,15.65,+,0.35,15.6,15.65
10,3035.0,智原,"101,428,240","66,080",219.0,229.5,216.0,225.5,+,8.0,225.0,225.5
11,2014.0,中鴻,"101,346,398","41,890",40.2,42.35,40.0,41.7,+,2.3,41.7,41.75
12,2881.0,富邦金,"94,657,439","8,935",74.9,75.2,74.3,74.3,-,0.6,74.3,74.5
13,2618.0,長榮航,"89,116,544","26,607",26.7,27.35,26.3,26.4,-,0.4,26.35,26.4
14,2303.0,聯電,"87,887,977","36,055",62.2,62.7,62.1,62.3,-,0.7,62.3,62.4
15,6116.0,彩晶,"64,835,308","17,745",16.45,17.05,16.3,16.9,+,0.4,16.9,16.95
16,6443.0,元晶,"63,981,783","29,209",41.7,42.9,41.7,41.9,+,0.5,41.9,41.95
17,2888.0,新光金,"62,442,640","8,126",10.5,10.7,10.45,10.6,+,0.1,10.55,10.6
18,2498.0,宏達電,"60,830,917","29,240",81.9,82.8,79.5,80.8,-,2.5,80.8,80.9
19,3037.0,欣興,"55,442,100","30,880",225.5,231.5,218.0,222.0,-,3.0,221.5,222.0
20,2406.0,國碩,"54,762,142","24,459",34.9,36.4,34.6,35.25,-,0.35,35.25,35.3
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
