排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3481,群創,"198,477,002","35,745",14.85,15.6,14.8,15.5,+,1.3,15.45,15.5
2,"=""00632R""",元大台灣50反1,"136,892,951","3,964",3.5,3.5,3.47,3.48,-,0.01,3.48,3.49
3,2888,新光金,"98,238,337","10,034",13.4,13.4,13.25,13.35,-,0.05,13.3,13.35
4,"=""00680L""",元大美債20正2,"96,739,973","6,355",9.94,9.94,9.91,9.93,-,0.03,9.92,9.93
5,3062,建漢,"95,296,013","43,154",35.2,38.6,34.6,38.0,+,2.8,37.95,38.0
6,2409,友達,"88,641,491","16,513",16.65,17.2,16.45,17.05,+,0.8,17.0,17.05
7,2349,錸德,"77,586,626","22,747",16.75,17.35,16.2,16.2,+,0.2,16.2,16.25
8,"=""00919""",群益台灣精選高息,"76,437,517","31,028",24.1,24.11,24.02,24.09,+,0.06,24.08,24.09
9,2891,中信金,"62,376,838","15,805",32.7,32.7,32.3,32.7,+,0.15,32.65,32.7
10,"=""00929""",復華台灣科技優息,"57,489,537","20,776",19.01,19.11,18.99,19.09,+,0.11,19.08,19.09
11,2317,鴻海,"54,484,267","34,487",177.0,182.0,175.0,181.0,+,5.0,180.5,181.0
12,1711,永光,"50,341,554","24,198",26.0,27.6,25.85,26.4,+,0.4,26.4,26.45
13,"=""00918""",大華優利高填息30,"47,802,311","11,959",24.39,24.4,24.27,24.32,+,0.05,24.32,24.33
14,"=""00715L""",期街口布蘭特正2,"45,693,396","5,592",12.3,12.33,12.19,12.22,-,0.36,12.22,12.23
15,"=""00688L""",國泰20年美債正2,"42,078,335","3,976",9.9,9.91,9.88,9.9,-,0.03,9.9,9.91
16,1540,喬福,"40,321,099","22,530",48.1,51.5,47.2,47.2,-,0.4,47.2,47.25
17,"=""00940""",元大台灣價值高息,"39,753,510","11,416",9.45,9.5,9.45,9.48,+,0.04,9.48,9.49
18,2887,台新新光金,"37,698,323","9,693",18.75,18.9,18.6,18.85,+,0.1,18.8,18.85
19,"=""00878""",國泰永續高股息,"35,622,352","23,687",22.3,22.35,22.26,22.31,+,0.03,22.3,22.31
20,"=""00915""",凱基優選高股息30,"33,027,410","10,390",27.15,27.18,27.1,27.18,+,0.08,27.18,27.19
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
