排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,6235,華孚,"105,657,139","55,126",47.4,50.5,47.0,49.75,+,2.85,49.7,49.75
2,"=""00632R""",元大台灣50反1,"77,211,275","4,063",5.36,5.36,5.33,5.34,,0.0,5.34,5.35
3,"=""00878""",國泰永續高股息,"74,027,615","26,992",17.1,17.13,17.09,17.11,-,0.04,17.11,17.12
4,3481,群創,"69,968,133","13,237",12.9,13.15,12.8,13.0,-,0.05,12.95,13.0
5,2409,友達,"67,980,943","16,607",17.35,17.85,17.1,17.65,-,0.05,17.65,17.7
6,6282,康舒,"63,931,944","31,399",37.2,39.7,37.1,38.75,+,1.9,38.75,38.8
7,"=""00637L""",元大滬深300正2,"55,760,763","8,801",16.13,16.66,16.03,16.6,+,0.41,16.59,16.6
8,2303,聯電,"55,013,417","21,136",49.85,50.9,49.8,50.5,,0.0,50.4,50.5
9,2344,華邦電,"50,264,971","17,615",23.1,23.3,22.55,22.9,+,0.2,22.9,22.95
10,"=""00715L""",期街口布蘭特正2,"47,357,862","5,481",14.89,15.01,14.87,14.97,+,0.45,14.96,14.97
11,2634,漢翔,"45,248,958","19,617",36.15,38.0,36.1,37.35,+,1.45,37.35,37.4
12,1513,中興電,"44,298,000","25,993",79.9,83.4,79.7,82.0,+,2.8,82.0,82.1
13,2498,宏達電,"38,335,063","19,687",66.6,67.7,66.2,67.7,+,1.4,67.6,67.7
14,2388,威盛,"37,606,401","23,775",76.4,78.5,74.6,75.3,+,0.8,75.3,75.4
15,"=""00673R""",期元大S&P原油反1,"31,501,736","2,522",8.7,8.71,8.68,8.7,-,0.12,8.69,8.7
16,8996,高力,"30,501,814","19,355",222.0,239.0,222.0,230.0,+,11.0,230.0,230.5
17,2317,鴻海,"29,347,314","11,842",100.5,101.5,100.0,101.0,+,0.5,101.0,101.5
18,1605,華新,"28,201,035","12,953",52.6,53.7,52.3,53.4,+,0.7,53.3,53.4
19,"=""00671R""",富邦NASDAQ反1,"22,394,790",654,5.8,5.81,5.79,5.81,+,0.1,5.8,5.81
20,2330,台積電,"22,311,345","19,698",540.0,540.0,536.0,540.0,,0.0,540.0,541.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
