排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00637L""",元大滬深300正2,"142,460,478","15,004",11.15,11.16,10.81,10.89,-,0.36,10.88,10.89
2,3481,群創,"103,731,610","31,951",17.0,17.0,16.55,16.6,-,0.35,16.6,16.65
3,3231,緯創,"94,346,101","48,604",118.5,120.0,117.0,118.0,+,1.5,118.0,118.5
4,"=""00680L""",元大美債20正2,"67,421,024","5,680",9.12,9.21,9.08,9.21,+,0.28,9.2,9.21
5,2356,英業達,"61,989,050","29,440",56.5,56.7,55.1,56.1,+,0.3,56.1,56.2
6,"=""00665L""",富邦�琤肭磪囓�2,"58,381,713","4,606",4.82,4.85,4.68,4.73,-,0.19,4.72,4.73
7,"=""00632R""",元大台灣50反1,"57,713,965","2,431",4.42,4.43,4.41,4.42,+,0.01,4.42,4.43
8,"=""00753L""",中信中國50正2,"49,151,581","5,795",6.15,6.17,5.92,5.96,-,0.34,5.96,5.97
9,2369,菱生,"47,937,467","18,918",22.7,24.7,22.7,24.55,+,1.85,24.55,24.6
10,"=""00929""",復華台灣科技優息,"46,651,302","15,560",18.73,18.76,18.68,18.7,-,0.02,18.7,18.71
11,2421,建準,"45,733,583","30,665",119.0,122.5,117.0,118.0,+,1.0,118.0,118.5
12,"=""00882""",中信中國高股息,"42,398,730","12,424",9.91,9.91,9.69,9.7,-,0.25,9.69,9.7
13,2382,廣達,"41,247,412","28,111",250.0,254.0,248.0,253.0,+,7.5,253.0,253.5
14,2618,長榮航,"40,867,664","13,844",31.8,31.9,31.5,31.7,-,0.2,31.7,31.75
15,2330,台積電,"40,398,877","35,002",642.0,647.0,642.0,642.0,-,6.0,642.0,643.0
16,2303,聯電,"39,162,464","14,396",49.65,49.9,49.6,49.6,+,0.15,49.6,49.65
17,2329,華泰,"37,015,824","20,646",62.7,63.8,61.5,63.5,+,2.3,63.5,63.6
18,"=""00688L""",國泰20年美債正2,"36,090,777","2,988",9.06,9.15,9.03,9.15,+,0.27,9.14,9.15
19,"=""00878""",國泰永續高股息,"35,180,368","13,938",21.71,21.76,21.66,21.7,+,0.03,21.69,21.7
20,"=""00919""",群益台灣精選高息,"33,812,490","11,865",22.28,22.29,22.21,22.25,,0.0,22.24,22.25
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
