排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00919""",群益台灣精選高息,"513,035,774","194,051",27.0,27.01,26.0,26.09,-,0.83,26.09,26.1
2,2317,鴻海,"197,698,899","59,679",121.0,121.5,117.0,121.0,+,0.5,120.5,121.0
3,2883,凱基金,"184,905,418","38,286",14.05,14.6,14.0,14.25,+,0.45,14.25,14.3
4,"=""00929""",復華台灣科技優息,"184,424,128","69,641",21.15,21.18,20.5,20.56,-,0.59,20.56,20.57
5,2618,長榮航,"166,714,099","46,052",32.95,33.35,31.8,31.85,-,0.75,31.85,31.9
6,2834,臺企銀,"137,631,686","16,762",16.55,16.55,16.55,16.55,+,1.5,16.55,0.0
7,"=""00918""",大華優利高填息30,"112,389,631","32,119",24.03,24.05,23.55,23.61,-,0.38,23.61,23.62
8,"=""00632R""",元大台灣50反1,"98,502,818","3,876",4.0,4.02,3.98,4.0,,0.0,4.0,4.01
9,1609,大亞,"88,976,894","39,900",38.0,39.0,37.4,37.85,+,1.0,37.85,37.9
10,2891,中信金,"82,056,942","21,398",32.0,32.2,31.7,32.0,+,0.15,32.0,32.05
11,2882,國泰金,"80,357,923","30,401",46.9,48.4,46.9,48.3,+,1.5,48.3,48.35
12,2303,聯電,"76,635,149","27,893",53.0,53.0,52.0,52.6,-,0.4,52.5,52.6
13,2889,國票金,"75,735,561","18,740",13.85,14.0,13.55,13.8,+,1.05,13.8,13.85
14,1513,中興電,"74,386,594","50,782",174.5,177.5,164.0,173.0,-,0.5,173.0,173.5
15,1316,上曜,"73,686,397","27,575",20.0,21.3,19.25,20.5,+,0.85,20.5,20.55
16,1503,士電,"72,008,606","56,018",202.0,214.0,192.5,208.5,+,9.0,208.5,209.0
17,"=""00915""",凱基優選高股息30,"69,484,890","21,404",26.5,26.51,25.67,25.71,-,0.71,25.7,25.71
18,2885,元大金,"66,574,509","23,191",29.6,30.7,29.55,30.3,+,0.8,30.25,30.3
19,3231,緯創,"66,482,969","38,018",116.0,118.0,113.0,115.5,-,1.0,115.5,116.0
20,"=""00878""",國泰永續高股息,"63,847,266","35,254",22.52,22.58,22.25,22.3,-,0.22,22.3,22.31
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
