排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00919""",群益台灣精選高息,"172,947,070","44,136",25.06,25.64,24.92,25.51,+,0.52,25.51,25.52
2,2317,鴻海,"147,441,892","70,894",143.0,150.0,143.0,148.5,+,6.5,148.0,148.5
3,2371,大同,"143,198,255","63,929",57.2,58.5,55.0,55.0,-,2.3,54.9,55.0
4,"=""00939""",統一台灣高息動能,"119,334,338","33,299",14.6,14.82,14.52,14.75,+,0.2,14.75,14.76
5,1608,華榮,"108,874,689","47,410",29.35,31.8,27.7,30.35,+,1.3,30.35,30.4
6,"=""00929""",復華台灣科技優息,"104,826,711","25,138",20.54,21.01,20.47,20.9,+,0.38,20.89,20.9
7,2515,中工,"104,758,892","20,697",13.3,14.5,13.3,14.1,+,0.85,14.1,14.15
8,3706,神達,"96,074,165","50,594",54.3,57.0,53.7,56.7,+,3.5,56.6,56.7
9,2883,凱基金,"78,936,276","15,369",14.4,14.6,14.4,14.55,+,0.25,14.55,14.6
10,"=""00632R""",元大台灣50反1,"72,531,630","2,714",3.94,3.95,3.92,3.93,-,0.01,3.93,3.94
11,1609,大亞,"70,186,848","35,497",45.0,45.8,44.05,44.05,+,0.25,44.05,44.1
12,2354,鴻準,"68,988,636","34,161",58.0,63.6,58.0,63.6,+,5.7,63.6,0.0
13,1513,中興電,"58,217,420","56,515",188.0,189.5,175.0,176.0,-,11.0,176.0,176.5
14,2356,英業達,"51,500,826","27,417",57.9,58.7,57.6,58.7,+,1.4,58.7,58.8
15,2303,聯電,"51,375,431","26,650",51.6,51.7,51.1,51.5,-,0.2,51.5,51.6
16,2891,中信金,"49,907,125","18,190",31.95,32.6,31.8,32.6,+,0.8,32.5,32.6
17,3481,群創,"49,845,373","11,094",15.2,15.45,15.1,15.4,+,0.2,15.4,15.45
18,"=""00665L""",富邦�琤肭磪囓�2,"49,630,046","3,119",5.6,5.63,5.47,5.5,-,0.07,5.5,5.51
19,2618,長榮航,"48,464,734","14,166",31.0,31.75,30.95,31.7,+,0.75,31.65,31.7
20,1603,華電,"48,316,919","26,038",44.0,47.4,41.1,47.25,+,4.15,47.2,47.25
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
