排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3019,亞光,"149,597,008","91,162",156.5,169.5,154.5,164.5,+,6.0,164.0,164.5
2,9105,泰金寶-DR,"139,701,898","26,537",8.46,9.06,8.35,8.93,+,0.34,8.93,8.94
3,2374,佳能,"113,352,428","62,194",56.0,61.6,55.4,61.6,+,5.6,61.6,0.0
4,"=""00680L""",元大美債20正2,"111,369,474","12,475",7.8,7.8,7.73,7.74,-,0.31,7.73,7.74
5,"=""00918""",大華優利高填息30,"105,328,119","47,665",23.12,23.12,22.9,23.02,X,0.0,23.01,23.02
6,2883,凱基金,"103,757,055","20,157",17.7,17.8,17.4,17.5,-,0.45,17.5,17.55
7,"=""00919""",群益台灣精選高息,"103,270,883","32,268",23.84,23.98,23.65,23.97,-,0.04,23.97,23.98
8,"=""00712""",復華富時不動產,"74,943,148","18,803",9.28,9.38,9.27,9.36,-,0.2,9.35,9.36
9,"=""00878""",國泰永續高股息,"72,570,509","41,803",21.99,22.1,21.86,22.07,-,0.15,22.07,22.08
10,2887,台新新光金,"69,815,060","15,045",17.35,17.4,17.2,17.3,-,0.3,17.3,17.35
11,2303,聯電,"69,363,809","25,416",43.0,43.6,42.7,43.0,-,0.7,43.0,43.05
12,"=""00688L""",國泰20年美債正2,"68,747,248","6,007",7.73,7.75,7.68,7.69,-,0.3,7.68,7.69
13,2891,中信金,"68,194,049","22,685",39.15,39.5,39.0,39.4,-,0.3,39.35,39.4
14,2609,陽明,"68,051,777","34,017",78.1,79.5,77.8,78.2,-,0.7,78.2,78.3
15,3706,神達,"65,490,109","28,872",71.3,74.8,71.0,73.8,+,0.5,73.8,73.9
16,2317,鴻海,"65,029,900","68,455",181.0,182.0,179.0,181.0,-,3.5,180.5,181.0
17,"=""00929""",復華台灣科技優息,"59,631,496","14,178",17.81,17.96,17.69,17.95,-,0.03,17.95,17.96
18,2618,長榮航,"58,438,967","18,570",44.5,45.1,44.2,44.55,-,0.75,44.55,44.6
19,3481,群創,"50,863,770","10,872",14.9,14.95,14.7,14.9,-,0.2,14.85,14.9
20,"=""00940""",元大台灣價值高息,"49,748,907","12,106",9.3,9.35,9.24,9.33,-,0.06,9.33,9.34
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
