排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,1802,台玻,"455,302,839","164,688",39.8,40.1,35.45,35.95,-,1.45,35.9,35.95
2,"=""00981A""",主動統一台股增長,"263,553,594","57,192",13.53,13.58,13.05,13.05,-,0.37,13.05,13.06
3,1303,南亞,"190,907,576","97,471",47.05,47.5,41.8,42.15,-,4.1,42.1,42.15
4,3706,神達,"153,624,283","90,153",90.6,95.3,90.6,92.0,+,1.4,92.0,92.1
5,"=""00982A""",主動群益台灣強棒,"137,138,396","36,112",12.86,12.91,12.5,12.5,-,0.26,12.5,12.51
6,1409,新纖,"129,974,732","42,278",18.3,19.2,17.65,17.8,+,0.1,17.75,17.8
7,2498,宏達電,"116,150,858","56,750",55.0,56.7,53.5,56.7,+,5.1,56.7,0.0
8,1717,長興,"105,712,596","54,902",45.0,45.3,41.3,42.3,-,0.1,42.3,42.35
9,6213,聯茂,"98,640,613","47,757",141.5,141.5,134.5,135.0,+,6.0,134.5,135.0
10,3715,定穎投控,"82,721,241","43,399",114.5,116.5,102.0,103.0,-,7.5,103.0,103.5
11,2328,廣宇,"62,536,146","34,658",47.85,49.8,47.5,48.1,+,0.85,48.1,48.15
12,4916,事欣科,"60,613,250","34,749",70.9,72.3,66.2,66.4,-,2.5,66.3,66.4
13,"=""00919""",群益台灣精選高息,"54,535,485","23,948",21.57,21.59,21.48,21.54,-,0.04,21.54,21.55
14,"=""00680L""",元大美債20正2,"54,100,632","3,059",6.98,6.99,6.95,6.97,-,0.06,6.96,6.97
15,3305,昇貿,"52,328,667","27,574",99.0,106.5,97.0,106.5,+,9.5,106.5,0.0
16,"=""00878""",國泰永續高股息,"51,879,679","34,215",20.7,20.71,20.64,20.68,-,0.04,20.68,20.69
17,2402,毅嘉,"50,768,565","29,543",58.5,61.5,57.8,59.0,+,2.2,58.9,59.0
18,3481,群創,"50,364,590","10,474",12.75,12.85,12.7,12.8,+,0.1,12.75,12.8
19,2317,鴻海,"49,978,122","48,934",210.0,212.0,208.0,208.0,-,2.0,208.0,208.5
20,2408,南亞科,"49,762,321","22,768",47.7,48.3,45.7,45.75,-,1.6,45.75,45.8
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
