排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,1314,中石化,"518,175,012","103,406",14.15,15.3,14.1,15.3,+,1.35,15.3,0.0
2,2002,中鋼,"417,157,122","144,829",40.65,41.35,38.65,39.1,-,0.5,39.1,39.15
3,2023,燁輝,"345,155,235","126,771",35.1,36.55,33.3,36.55,+,3.3,36.55,0.0
4,2615,萬海,"299,468,387","172,602",335.5,353.0,317.5,336.0,+,15.0,335.5,336.0
5,2027,大成鋼,"296,401,486","125,195",61.7,62.5,58.1,60.3,+,0.8,60.3,60.4
6,2014,中鴻,"293,638,428","119,680",63.0,64.4,58.3,58.8,-,2.4,58.8,58.9
7,"=""00893""",國泰智能電動車,"244,113,653","65,843",15.27,15.29,15.06,15.07,+,0.07,15.07,15.08
8,2606,裕民,"240,158,483","130,936",90.1,96.4,88.6,88.7,-,0.4,88.7,88.8
9,1802,台玻,"236,683,194","94,729",38.5,40.6,37.6,37.7,+,0.3,37.7,37.75
10,2637,慧洋-KY,"204,889,245","105,376",113.5,121.0,109.5,111.0,+,0.5,111.0,111.5
11,3481,群創,"173,372,751","39,692",21.05,21.3,20.65,20.75,,0.0,20.7,20.75
12,2603,長榮,"166,820,727","123,597",204.0,216.0,195.0,213.0,+,16.0,212.5,213.0
13,2409,友達,"144,954,529","33,168",22.8,23.05,22.2,22.25,-,0.4,22.25,22.3
14,1312,國喬,"142,073,464","41,898",30.6,32.9,30.5,32.9,+,2.95,32.9,0.0
15,2617,台航,"138,398,546","56,441",72.0,72.0,65.8,71.9,+,6.4,71.8,71.9
16,1313,聯成,"135,060,605","40,688",27.55,29.9,27.4,29.9,+,2.7,29.9,0.0
17,2030,彰源,"126,774,140","53,405",39.0,40.35,36.2,37.5,+,0.1,37.45,37.5
18,2618,長榮航,"124,863,444","33,399",20.45,21.2,20.2,20.35,+,0.2,20.35,20.4
19,2610,華航,"123,993,111","29,811",19.4,19.7,19.05,19.15,+,0.1,19.15,19.2
20,2010,春源,"122,345,375","54,096",37.55,37.55,32.35,33.95,-,0.2,33.95,34.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
