排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3481,群創,"736,187,838","140,222",20.15,21.95,20.15,21.2,+,1.2,21.2,21.25
2,2409,友達,"472,002,041","92,106",20.2,21.95,20.2,21.3,+,1.15,21.25,21.3
3,3576,聯合再生,"346,022,662","87,692",13.85,15.7,13.85,15.0,+,0.05,14.95,15.0
4,6116,彩晶,"303,427,860","44,673",14.1,15.15,14.1,15.15,+,1.35,15.15,0.0
5,2603,長榮,"222,866,612","61,004",43.0,44.85,42.6,43.8,+,0.75,43.8,43.85
6,1440,南紡,"193,762,858","48,381",20.4,20.7,18.95,19.25,,0.0,19.2,19.25
7,"=""00632R""",元大台灣50反1,"180,115,401","11,243",6.12,6.14,6.08,6.1,-,0.06,6.1,6.11
8,2888,新光金,"159,598,971","20,445",8.9,9.15,8.88,9.08,+,0.24,9.07,9.08
9,2303,聯電,"157,066,163","62,002",50.6,51.0,49.3,49.35,-,0.4,49.35,49.4
10,"=""00677U""",期富邦VIX,"154,700,655","7,321",2.44,2.49,2.41,2.49,+,0.02,2.48,2.49
11,2610,華航,"148,214,429","27,986",15.3,15.6,15.15,15.45,+,0.4,15.4,15.45
12,"=""00715L""",期街口布蘭特正2,"140,823,769","9,536",6.85,6.88,6.51,6.52,+,0.07,6.52,6.53
13,2344,華邦電,"111,468,923","33,353",29.35,29.85,29.2,29.8,+,0.7,29.75,29.8
14,1409,新纖,"105,605,495","31,123",17.2,18.0,17.1,17.5,+,0.75,17.45,17.5
15,2323,中環,"80,639,617","17,478",9.5,9.8,9.1,9.52,+,0.48,9.52,9.53
16,2618,長榮航,"69,522,704","15,655",15.95,16.3,15.8,15.9,+,0.1,15.85,15.9
17,2324,仁寶,"69,227,990","14,438",25.65,26.1,25.6,26.1,+,2.35,26.1,0.0
18,2883,凱基金,"66,447,933","12,887",10.5,10.55,10.4,10.5,,0.0,10.45,10.5
19,"=""00637L""",元大滬深300正2,"64,821,117","11,063",26.59,27.07,26.22,26.6,+,0.21,26.6,26.61
20,2352,佳世達,"63,810,989","24,749",31.0,33.35,31.0,32.85,+,2.1,32.85,32.9
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
