排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00940""",元大台灣價值高息,"161,334,686","23,289",10.01,10.04,10.0,10.03,+,0.03,10.03,10.04
2,2371,大同,"161,209,772","69,410",56.5,59.0,56.4,57.6,+,1.9,57.6,57.7
3,2609,陽明,"158,775,936","74,170",73.2,76.5,72.5,75.4,+,3.0,75.4,75.5
4,9105,泰金寶-DR,"139,493,074","15,857",5.04,5.41,4.99,5.41,+,0.49,5.41,0.0
5,2317,鴻海,"125,211,164","75,673",192.5,198.5,191.0,198.0,+,6.0,197.5,198.0
6,"=""00929""",復華台灣科技優息,"96,326,081","23,568",20.99,21.0,20.92,21.0,+,0.06,20.99,21.0
7,"=""00632R""",元大台灣50反1,"90,054,215","4,273",3.53,3.54,3.51,3.51,-,0.01,3.51,3.52
8,1609,大亞,"84,231,941","47,262",52.4,55.9,52.4,54.9,+,3.2,54.9,55.0
9,"=""00919""",群益台灣精選高息,"78,738,864","24,951",26.23,26.27,26.2,26.27,+,0.04,26.26,26.27
10,3048,益登,"76,104,871","39,954",38.5,40.35,36.9,37.5,+,0.75,37.45,37.5
11,"=""00680L""",元大美債20正2,"72,609,698","5,731",8.83,8.86,8.8,8.8,+,0.21,8.8,8.81
12,2615,萬海,"71,120,550","37,927",86.6,92.8,85.3,92.8,+,8.4,92.8,0.0
13,1513,中興電,"69,480,441","60,309",181.5,195.5,181.0,191.0,+,10.5,191.0,191.5
14,2392,正崴,"64,439,940","37,983",77.6,83.2,76.6,79.7,+,3.8,79.7,79.8
15,2312,金寶,"61,989,399","19,466",17.55,18.65,17.5,18.4,+,1.0,18.35,18.4
16,2888,新光金,"59,472,893","9,417",9.29,9.43,9.28,9.43,+,0.15,9.42,9.43
17,"=""00936""",台新永續高息中小,"55,028,911","11,024",19.4,19.65,19.34,19.63,+,0.29,19.63,19.64
18,"=""00637L""",元大滬深300正2,"54,276,920","6,010",13.39,13.48,13.22,13.46,+,0.03,13.46,13.47
19,8028,昇陽半導體,"52,568,813","29,236",78.0,79.6,75.2,77.5,,0.0,77.4,77.5
20,1608,華榮,"52,210,182","27,408",39.1,41.45,39.0,40.95,+,2.05,40.9,40.95
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
