排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3231,緯創,"118,455,147","58,067",111.5,112.5,107.5,108.0,-,3.0,108.0,108.5
2,"=""00929""",復華台灣科技優息,"107,936,821","35,906",17.51,17.61,17.42,17.42,-,0.08,17.42,17.43
3,2409,友達,"104,584,778","28,118",16.8,17.2,16.2,16.2,+,0.15,16.2,16.25
4,"=""00632R""",元大台灣50反1,"76,877,348","2,571",4.87,4.9,4.86,4.9,+,0.05,4.89,4.9
5,"=""0056""",元大高股息,"69,470,970","33,238",35.97,36.0,35.6,35.6,-,0.14,35.6,35.61
6,"=""00665L""",富邦�琤肭磪囓�2,"68,736,473","6,303",6.78,6.8,6.41,6.43,-,0.44,6.43,6.44
7,3715,定穎投控,"63,522,150","34,896",84.0,85.9,80.5,83.6,-,1.4,83.6,83.7
8,2618,長榮航,"63,111,701","19,046",29.45,29.5,28.85,28.9,-,0.55,28.9,28.95
9,3481,群創,"60,505,542","13,403",13.15,13.45,12.9,12.9,-,0.1,12.9,12.95
10,"=""00637L""",元大滬深300正2,"55,001,332","8,017",14.38,14.41,13.98,14.0,-,0.44,14.0,14.01
11,2382,廣達,"48,415,023","49,635",257.0,257.5,248.0,248.5,-,6.0,248.5,249.0
12,"=""00712""",復華富時不動產,"47,372,666","17,836",9.53,9.55,9.5,9.54,-,0.25,9.54,9.55
13,"=""00922""",國泰台灣領袖50,"47,179,576","10,600",16.25,16.28,16.04,16.05,-,0.07,16.05,16.06
14,"=""00680L""",元大美債20正2,"45,475,120","3,703",8.04,8.08,8.02,8.03,-,0.17,8.02,8.03
15,"=""00919""",群益台灣精選高息,"44,517,053","16,333",20.96,21.04,20.82,20.83,-,0.13,20.82,20.83
16,"=""00878""",國泰永續高股息,"41,506,160","23,330",20.77,20.8,20.62,20.63,-,0.13,20.62,20.63
17,2888,新光金,"40,549,289","9,399",9.16,9.17,9.05,9.07,-,0.12,9.07,9.08
18,2363,矽統,"40,228,578","18,804",36.15,36.95,36.0,36.4,-,0.1,36.4,36.45
19,"=""00715L""",期街口布蘭特正2,"38,787,772","3,556",18.29,18.29,18.03,18.11,-,1.05,18.11,18.12
20,2388,威盛,"38,418,038","24,355",124.5,129.5,118.0,118.0,-,5.0,118.0,118.5
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
