排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00919""",群益台灣精選高息,"180,144,826","52,483",24.76,24.87,24.59,24.85,+,0.24,24.84,24.85
2,2367,燿華,"130,359,986","46,339",24.05,24.85,22.85,24.3,+,0.4,24.3,24.35
3,3231,緯創,"127,769,962","59,801",118.5,123.0,117.0,121.5,+,5.0,121.5,122.0
4,"=""00929""",復華台灣科技優息,"117,920,553","32,849",19.87,19.94,19.74,19.93,+,0.11,19.92,19.93
5,"=""00632R""",元大台灣50反1,"102,848,840","5,691",4.12,4.14,4.1,4.11,-,0.02,4.11,4.12
6,"=""00665L""",富邦�琤肭磪囓�2,"98,353,507","7,064",5.28,5.33,5.15,5.17,-,0.2,5.16,5.17
7,"=""00637L""",元大滬深300正2,"94,466,387","9,304",12.49,12.81,12.38,12.75,+,0.26,12.74,12.75
8,4906,正文,"90,833,935","37,909",40.25,40.75,39.1,39.5,+,0.8,39.5,39.55
9,3013,晟銘電,"88,555,550","38,614",55.6,60.2,54.0,60.2,+,5.4,60.2,0.0
10,3481,群創,"88,546,978","19,858",15.65,15.95,15.1,15.1,-,0.35,15.1,15.15
11,2317,鴻海,"75,946,177","29,230",107.0,108.5,106.5,106.5,,0.0,106.5,107.0
12,2330,台積電,"73,299,411","69,851",735.0,738.0,728.0,730.0,+,5.0,730.0,731.0
13,1513,中興電,"70,356,229","43,149",170.5,175.0,167.0,169.0,+,2.0,169.0,169.5
14,"=""00878""",國泰永續高股息,"69,725,652","29,040",22.1,22.19,22.0,22.17,+,0.1,22.16,22.17
15,1514,亞力,"64,955,806","36,747",108.5,118.0,108.5,117.0,+,9.5,116.5,117.0
16,"=""00712""",復華富時不動產,"52,572,030","15,973",9.49,9.49,9.46,9.47,-,0.14,9.46,9.47
17,"=""00918""",大華優利高填息30,"52,473,739","10,999",22.48,22.65,22.45,22.65,+,0.24,22.64,22.65
18,"=""00753L""",中信中國50正2,"51,364,798","5,860",6.55,6.57,6.4,6.4,-,0.27,6.39,6.4
19,2888,新光金,"49,518,289","12,024",8.18,8.23,8.1,8.1,-,0.08,8.1,8.11
20,1316,上曜,"49,290,772","18,390",22.15,23.85,21.7,23.85,+,2.15,23.85,0.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
