排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2609,陽明,"488,666,127","223,033",185.0,185.5,170.0,170.5,-,17.5,170.5,171.0
2,3481,群創,"261,046,528","67,836",19.2,19.35,18.7,18.8,-,0.65,18.8,18.85
3,"=""00632R""",元大台灣50反1,"174,923,458","9,383",5.53,5.58,5.51,5.56,+,0.08,5.56,5.57
4,2030,彰源,"170,952,788","72,621",46.0,49.05,44.2,49.0,+,4.4,48.95,49.0
5,2409,友達,"152,829,089","46,240",20.65,20.75,20.05,20.1,-,0.8,20.1,20.15
6,2023,燁輝,"144,871,517","66,799",39.85,41.2,37.1,38.55,-,2.15,38.5,38.55
7,"=""00715L""",期街口布蘭特正2,"136,079,637","14,678",7.74,7.78,7.64,7.7,-,0.93,7.7,7.71
8,2615,萬海,"135,313,236","87,645",286.5,286.5,258.0,260.5,-,25.5,260.5,261.0
9,2002,中鋼,"130,658,011","43,922",36.75,37.1,35.8,36.05,-,0.55,36.0,36.05
10,2034,允強,"126,297,429","56,107",45.0,47.3,41.85,44.35,-,0.6,44.35,44.4
11,2883,凱基金,"112,189,569","23,810",14.15,14.25,14.0,14.15,-,0.3,14.1,14.15
12,2303,聯電,"111,149,026","41,707",52.3,53.1,52.1,52.4,-,0.2,52.4,52.5
13,2027,大成鋼,"108,436,638","53,353",59.5,60.8,57.0,58.4,-,1.6,58.4,58.5
14,2888,新光金,"101,593,995","12,121",9.86,9.93,9.8,9.8,-,0.2,9.8,9.81
15,2007,燁興,"97,820,897","33,746",26.95,29.15,26.3,29.15,+,2.65,29.15,0.0
16,2882,國泰金,"77,564,654","24,233",58.5,59.1,57.6,57.9,-,1.8,57.9,58.0
17,2344,華邦電,"77,171,515","32,583",33.5,33.8,33.0,33.05,-,0.95,33.05,33.1
18,2022,聚亨,"73,155,027","29,731",25.05,26.0,23.6,24.55,-,0.85,24.55,24.6
19,3006,晶豪科,"72,738,213","44,990",170.5,181.0,169.0,173.0,+,0.5,173.0,173.5
20,2406,國碩,"68,901,147","27,531",26.1,27.9,25.25,27.65,+,1.4,27.65,27.7
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
