排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2409,友達,"707,776,838","111,615",16.55,17.55,16.35,17.55,+,1.1,17.5,17.55
2,3481,群創,"532,102,716","71,577",14.05,14.65,13.75,14.4,+,0.35,14.4,14.45
3,2603,長榮,"397,759,258","104,228",34.15,35.2,33.15,33.55,-,0.55,33.5,33.55
4,2609,陽明,"347,000,366","77,702",21.25,22.4,21.05,21.6,+,0.65,21.55,21.6
5,"=""00677U""",期富邦VIX,"283,329,399","14,902",3.6,3.8,3.59,3.8,-,0.09,3.79,3.8
6,6116,彩晶,"277,050,997","40,415",12.5,13.3,12.35,13.05,+,0.65,13.05,13.1
7,2303,聯電,"176,459,826","60,142",53.0,53.6,51.6,52.0,-,0.6,52.0,52.1
8,2344,華邦電,"116,839,628","29,992",27.65,28.25,27.45,27.8,+,0.45,27.75,27.8
9,"=""00632R""",元大台灣50反1,"116,454,722","7,712",6.41,6.46,6.4,6.43,-,0.01,6.43,6.44
10,"=""00715L""",期街口布蘭特正2,"72,348,802","4,764",5.56,5.56,5.45,5.45,+,0.09,5.45,5.46
11,2317,鴻海,"61,266,257","26,771",118.0,118.5,115.0,116.5,,0.0,116.0,116.5
12,2330,台積電,"59,763,227","56,515",638.0,642.0,630.0,630.0,-,2.0,630.0,631.0
13,2610,華航,"57,993,956","8,128",11.45,11.45,11.2,11.2,-,0.05,11.2,11.25
14,2009,第一銅,"54,286,249","21,567",23.8,24.9,22.7,22.95,-,0.85,22.9,22.95
15,"=""00881""",國泰台灣科技龍頭,"51,897,369","16,726",17.79,17.79,17.55,17.62,+,0.07,17.62,17.63
16,4976,佳凌,"51,539,321","32,252",90.8,93.8,84.5,87.2,-,0.9,87.2,87.3
17,4961,天鈺,"50,357,545","26,034",137.0,146.0,134.0,146.0,+,13.0,146.0,0.0
18,"=""00637L""",元大滬深300正2,"49,018,743","5,524",30.9,31.19,30.55,31.12,+,0.44,31.12,31.13
19,2328,廣宇,"46,213,121","22,060",42.45,42.65,40.7,40.95,-,1.5,40.95,41.0
20,4960,誠美材,"42,633,366","10,677",11.25,11.9,11.25,11.65,+,0.4,11.65,11.7
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
