排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,1303,南亞,"168,148,228","77,702",45.3,46.5,44.85,44.85,+,0.45,44.85,44.9
2,2498,宏達電,"104,413,333","54,265",60.6,64.7,58.8,64.7,+,5.8,64.7,0.0
3,2365,昆盈,"97,917,610","52,470",50.6,52.6,49.4,50.6,+,1.5,50.5,50.6
4,2344,華邦電,"95,355,606","29,614",19.05,20.0,19.0,19.8,+,1.05,19.75,19.8
5,"=""0050""",元大台灣50,"91,463,591","31,919",53.0,53.15,52.9,53.0,+,0.25,53.0,53.05
6,3706,神達,"80,086,544","62,757",98.8,103.0,96.8,100.5,+,3.3,100.5,101.0
7,"=""00940""",元大台灣價值高息,"79,915,751","11,533",9.29,9.37,9.29,9.35,+,0.08,9.34,9.35
8,"=""00981A""",主動統一台股增長,"79,759,387","13,008",13.21,13.38,13.15,13.38,+,0.31,13.37,13.38
9,3037,欣興,"78,875,832","59,419",145.5,152.0,145.0,152.0,+,10.0,151.5,152.0
10,"=""00982A""",主動群益台灣強棒,"75,503,149","9,871",12.61,12.78,12.58,12.75,+,0.27,12.75,12.76
11,"=""00919""",群益台灣精選高息,"72,763,561","29,954",21.5,21.52,21.43,21.44,-,0.01,21.44,21.45
12,2634,漢翔,"71,852,405","21,507",51.5,54.6,51.3,54.6,+,4.95,54.6,0.0
13,1504,東元,"66,057,796","44,532",71.1,72.5,70.0,70.5,+,0.8,70.5,70.6
14,3481,群創,"63,193,139","9,950",13.3,13.45,13.1,13.35,,0.0,13.3,13.35
15,2328,廣宇,"60,574,140","35,548",62.4,62.5,59.5,60.6,-,1.4,60.5,60.6
16,2359,所羅門,"55,541,000","39,045",172.0,175.5,166.5,166.5,,0.0,166.5,167.0
17,2374,佳能,"50,035,125","39,494",85.4,86.9,80.8,81.6,-,1.6,81.6,81.7
18,"=""00637L""",元大滬深300正2,"48,521,100","6,826",19.21,19.31,19.02,19.13,-,0.2,19.12,19.13
19,4916,事欣科,"44,910,138","31,843",65.5,68.6,65.0,67.0,+,2.1,67.0,67.1
20,2409,友達,"44,375,446","11,281",12.8,12.95,12.6,12.7,-,0.3,12.7,12.75
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
