排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2408,南亞科,"125,634,172","48,673",44.4,45.8,43.5,45.25,+,1.3,45.2,45.25
2,2344,華邦電,"120,117,574","30,837",18.15,18.8,17.95,18.55,+,0.8,18.55,18.6
3,2324,仁寶,"116,141,699","51,337",29.7,30.55,28.5,28.8,-,0.35,28.75,28.8
4,4949,有成精密,"77,845,960","44,012",52.1,55.7,51.6,55.7,+,5.0,55.7,0.0
5,2891,中信金,"73,593,010","26,393",41.65,41.75,40.95,41.75,+,0.25,41.55,41.75
6,3481,群創,"68,602,550","10,843",14.0,14.05,13.85,14.0,+,0.1,13.95,14.0
7,2615,萬海,"65,699,262","27,727",110.0,113.0,108.5,112.0,,0.0,112.0,112.5
8,2609,陽明,"62,501,355","35,834",82.5,84.3,82.1,83.5,+,0.2,83.4,83.5
9,2890,永豐金,"62,493,334","14,870",23.0,23.35,22.95,22.95,+,0.15,22.95,23.0
10,"=""00878""",國泰永續高股息,"47,668,404","32,966",20.68,20.76,20.56,20.58,-,0.03,20.58,20.59
11,2317,鴻海,"41,647,356","29,970",157.0,158.5,153.5,154.0,,0.0,154.0,154.5
12,"=""00637L""",元大滬深300正2,"41,209,056","3,589",15.2,15.46,15.18,15.4,+,0.28,15.39,15.4
13,2883,凱基金,"40,370,340","6,996",17.2,17.4,17.2,17.25,+,0.2,17.2,17.25
14,"=""00919""",群益台灣精選高息,"40,273,334","16,903",22.69,22.71,22.53,22.56,+,0.02,22.55,22.56
15,"=""00680L""",元大美債20正2,"39,621,863","2,830",6.98,7.01,6.96,6.97,+,0.14,6.96,6.97
16,3706,神達,"38,155,994","22,140",60.4,61.5,58.4,58.7,-,0.8,58.7,58.8
17,"=""00665L""",富邦�琤肭磪囓�2,"37,407,681","3,727",9.8,10.02,9.76,10.0,+,0.29,10.0,10.01
18,"=""00953B""",群益優選非投等債,"36,938,157","2,443",9.33,9.34,9.31,9.33,+,0.01,9.32,9.33
19,2610,華航,"35,875,302","10,208",22.55,23.0,22.55,22.7,+,0.45,22.7,22.75
20,2882,國泰金,"35,764,827","14,141",60.8,62.2,60.8,61.5,+,1.0,61.5,61.6
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
