排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"296,172,107","10,829",3.33,3.34,3.32,3.32,-,0.06,3.32,3.33
2,2888,新光金,"178,700,082","15,572",12.05,12.05,11.9,12.0,+,0.05,11.95,12.0
3,"=""00637L""",元大滬深300正2,"178,599,942","18,367",13.76,13.87,13.47,13.58,+,0.72,13.57,13.58
4,2615,萬海,"153,194,654","96,396",92.1,99.7,91.4,99.7,+,9.0,99.7,0.0
5,2609,陽明,"144,219,832","82,772",68.9,70.4,67.6,70.4,+,2.8,70.3,70.4
6,"=""00665L""",富邦�琤肭磪囓�2,"133,813,164","8,126",8.0,8.11,7.71,7.73,+,0.32,7.73,7.74
7,2317,鴻海,"119,878,344","81,722",186.5,191.0,186.0,188.5,+,5.5,188.0,188.5
8,3550,聯穎,"98,695,804","46,110",30.4,31.9,27.7,28.2,-,1.05,28.15,28.2
9,2891,中信金,"96,100,612","24,627",34.85,35.0,34.6,34.95,-,0.05,34.9,34.95
10,"=""00929""",復華台灣科技優息,"93,175,253","23,156",19.02,19.16,19.02,19.08,+,0.16,19.07,19.08
11,"=""00940""",元大台灣價值高息,"92,823,664","16,336",9.71,9.78,9.71,9.76,+,0.11,9.75,9.76
12,"=""00753L""",中信中國50正2,"72,688,997","7,154",8.61,8.81,8.51,8.53,+,0.44,8.53,8.54
13,2883,凱基金,"64,726,865","10,983",16.6,16.65,16.3,16.45,-,0.05,16.4,16.45
14,"=""00882""",中信中國高股息,"62,677,381","10,575",11.85,12.14,11.77,11.78,+,0.25,11.77,11.78
15,3481,群創,"58,822,260","13,862",15.75,15.75,15.45,15.55,-,0.1,15.5,15.55
16,"=""00680L""",元大美債20正2,"58,187,210","4,683",9.54,9.55,9.52,9.53,+,0.01,9.52,9.53
17,2303,聯電,"52,411,766","14,003",54.3,54.8,54.1,54.5,+,0.6,54.4,54.5
18,"=""00960""",野村全球航運龍頭,"50,954,388","18,000",16.4,19.09,16.3,19.09,+,3.16,19.09,19.1
19,"=""00650L""",復華香港正2,"50,340,638","4,365",12.2,12.29,11.72,11.75,+,0.45,11.74,11.75
20,2382,廣達,"49,823,265","37,800",263.0,275.0,262.5,272.5,+,16.0,272.5,273.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
