排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3481,群創,"622,190,139","167,493",28.35,28.95,27.1,27.1,-,3.0,0.0,27.1
2,2603,長榮,"552,286,582","191,384",84.0,86.9,81.6,86.6,+,7.6,86.5,86.6
3,2409,友達,"466,245,924","146,927",31.0,31.65,29.85,29.85,-,3.3,29.85,29.9
4,2002,中鋼,"363,817,423","103,461",40.0,40.95,38.5,38.55,-,0.75,38.55,38.6
5,1314,中石化,"342,661,445","68,603",16.3,17.05,16.05,16.5,+,0.6,16.45,16.5
6,2303,聯電,"323,558,912","133,204",55.0,55.4,52.8,53.0,-,3.7,53.0,53.1
7,2609,陽明,"317,654,743","96,172",86.1,87.7,83.8,87.7,+,7.9,87.7,0.0
8,"=""00632R""",元大台灣50反1,"280,369,907","10,962",5.7,5.8,5.7,5.79,+,0.1,5.79,5.8
9,2610,華航,"247,400,726","69,821",20.5,20.95,19.85,19.9,-,1.3,19.9,19.95
10,2014,中鴻,"218,250,139","79,994",43.25,46.45,42.65,42.65,+,0.05,42.65,42.7
11,1718,中纖,"181,385,132","43,080",13.05,14.15,12.7,13.8,+,0.9,13.8,13.85
12,2883,凱基金,"162,974,082","25,803",13.15,13.3,12.9,13.0,-,0.05,13.0,13.05
13,"=""00677U""",期富邦VIX,"147,137,660","6,714",1.69,1.72,1.68,1.71,+,0.08,1.7,1.71
14,1440,南紡,"130,625,813","29,819",29.6,31.05,29.1,31.05,+,2.8,31.05,0.0
15,2023,燁輝,"125,210,485","30,710",22.8,23.85,22.7,23.85,+,2.15,23.85,0.0
16,1605,華新,"124,761,838","46,594",30.6,31.5,28.7,28.75,-,1.75,28.75,28.8
17,2027,大成鋼,"119,479,182","48,158",49.3,51.3,48.2,48.45,+,0.45,48.45,48.5
18,2344,華邦電,"117,840,314","41,057",35.6,35.6,33.5,33.5,-,2.2,33.5,33.55
19,1802,台玻,"111,302,824","40,706",34.25,36.75,34.15,34.45,+,0.6,34.45,34.5
20,2888,新光金,"109,823,516","10,298",10.15,10.3,10.0,10.0,-,0.1,10.0,10.05
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
