排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2618,長榮航,"177,451,667","56,955",34.2,35.65,34.05,35.5,+,1.3,35.45,35.5
2,1605,華新,"133,246,245","58,357",48.25,48.25,46.6,46.7,-,1.8,46.7,46.75
3,"=""00632R""",元大台灣50反1,"106,313,354","5,264",5.49,5.51,5.47,5.48,+,0.03,5.48,5.49
4,2610,華航,"101,441,672","31,248",26.95,27.6,26.8,27.4,+,0.45,27.35,27.4
5,5258,虹堡,"63,022,387","33,214",55.4,58.8,54.9,58.8,+,5.3,58.8,0.0
6,"=""00637L""",元大滬深300正2,"55,345,379","6,099",16.08,16.2,15.88,16.07,-,0.03,16.07,16.08
7,8261,富鼎,"51,555,499","29,222",143.5,148.0,136.5,138.5,-,3.5,138.5,139.0
8,2303,聯電,"49,329,799","16,267",50.9,51.0,50.6,50.7,-,0.5,50.7,50.8
9,2340,台亞,"43,428,580","24,710",49.9,52.7,49.55,50.6,+,0.6,50.6,50.7
10,2317,鴻海,"40,493,740","20,147",114.5,116.0,113.5,114.0,-,0.5,113.5,114.0
11,2888,新光金,"39,660,504","10,974",9.17,9.2,9.13,9.15,-,0.06,9.15,9.16
12,2891,中信金,"36,635,226","8,754",26.4,26.75,26.25,26.6,+,0.05,26.55,26.6
13,"=""00673R""",期元大S&P原油反1,"36,489,411","2,609",7.42,7.46,7.4,7.44,+,0.12,7.43,7.44
14,2603,長榮,"36,014,719","14,831",143.5,145.0,142.5,144.5,,0.0,144.5,145.0
15,5706,鳳凰,"35,161,370","22,709",71.6,78.9,71.6,75.0,+,3.0,75.0,75.1
16,2883,凱基金,"33,922,164","10,624",15.85,15.9,15.75,15.8,-,0.15,15.8,15.85
17,3481,群創,"31,369,657","7,056",14.15,14.35,14.1,14.2,-,0.05,14.2,14.25
18,2409,友達,"30,994,402","6,470",17.6,17.75,17.5,17.7,+,0.1,17.65,17.7
19,3035,智原,"29,824,978","25,024",235.0,238.5,224.5,226.0,-,12.0,226.0,226.5
20,4755,三福化,"29,666,691","21,700",225.5,241.5,222.5,225.5,-,1.0,225.5,226.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
