排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"227,296,728","12,136",5.37,5.38,5.31,5.33,-,0.08,5.33,5.34
2,3481,群創,"128,960,668","36,067",15.1,15.15,14.55,14.7,-,0.35,14.65,14.7
3,"=""00673R""",期元大S&P原油反1,"94,442,899","4,133",9.22,9.24,9.16,9.16,+,0.18,9.16,9.17
4,"=""00715L""",期街口布蘭特正2,"84,301,615","10,680",13.84,13.9,13.7,13.9,-,0.51,13.89,13.9
5,2409,友達,"74,074,175","20,250",18.7,18.75,18.15,18.3,-,0.45,18.25,18.3
6,2303,聯電,"69,948,050","28,773",49.9,50.5,49.75,50.2,+,0.65,50.2,50.3
7,"=""00637L""",元大滬深300正2,"66,325,198","8,712",16.41,16.65,16.31,16.32,-,0.19,16.32,16.33
8,2834,臺企銀,"61,421,431","17,409",14.25,14.6,14.25,14.4,+,0.2,14.4,14.45
9,"=""00878""",國泰永續高股息,"59,714,013","16,941",17.07,17.2,17.07,17.17,+,0.11,17.17,17.18
10,5258,虹堡,"55,891,843","34,491",88.8,94.8,88.0,94.1,+,7.8,94.0,94.1
11,1101,台泥,"47,953,951","25,543",38.5,39.7,38.4,39.5,+,1.45,39.45,39.5
12,2609,陽明,"46,108,563","25,923",63.3,64.5,63.2,64.3,+,1.7,64.3,64.4
13,2388,威盛,"42,670,629","21,508",76.7,83.8,76.7,83.8,+,7.6,83.8,0.0
14,6235,華孚,"42,329,867","24,203",54.0,55.8,53.3,54.8,+,0.8,54.7,54.8
15,2498,宏達電,"40,295,257","21,403",65.0,67.8,64.9,66.7,+,2.1,66.7,66.8
16,2610,華航,"38,301,811","11,504",20.6,20.75,20.45,20.5,,0.0,20.5,20.55
17,2618,長榮航,"36,911,013","11,241",28.55,28.85,28.5,28.55,+,0.05,28.5,28.55
18,"=""0056""",元大高股息,"36,632,142","20,520",27.4,27.78,27.4,27.74,+,0.34,27.73,27.74
19,"=""00885""",富邦越南,"34,877,642","9,712",11.46,11.52,11.39,11.4,-,0.14,11.39,11.4
20,1605,華新,"34,817,747","15,462",57.5,58.2,57.3,57.3,,0.0,57.3,57.4
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
