排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"196,575,010","8,568",5.41,5.41,5.37,5.37,-,0.08,5.37,5.38
2,3481,群創,"147,469,950","20,122",14.25,14.85,14.1,14.55,+,0.35,14.5,14.55
3,"=""00715L""",期街口布蘭特正2,"116,851,624","11,189",11.88,12.12,11.73,12.06,+,0.19,12.06,12.07
4,2303,聯電,"93,600,027","35,664",53.0,53.2,52.4,53.2,+,1.2,53.1,53.2
5,2891,中信金,"86,412,114","25,648",20.95,21.15,20.85,20.85,-,0.05,20.85,20.9
6,"=""00637L""",元大滬深300正2,"85,104,203","9,427",15.01,15.3,14.91,15.07,+,0.12,15.06,15.07
7,2834,臺企銀,"83,284,301","19,428",12.8,12.85,12.6,12.8,+,0.1,12.8,12.85
8,1605,華新,"81,016,426","21,708",51.4,52.8,51.2,52.8,+,2.1,52.7,52.8
9,2409,友達,"72,403,670","11,720",17.8,18.1,17.5,18.0,+,0.25,18.0,18.05
10,2457,飛宏,"66,745,049","31,834",59.8,61.8,58.6,59.1,+,0.6,59.1,59.2
11,2888,新光金,"64,673,162","7,212",8.05,8.11,8.02,8.02,+,0.01,8.02,8.03
12,2317,鴻海,"62,542,797","19,122",103.0,104.5,102.5,103.5,+,1.5,103.5,104.0
13,"=""00878""",國泰永續高股息,"56,985,204","26,147",16.83,16.94,16.83,16.92,+,0.16,16.91,16.92
14,6443,元晶,"51,182,426","22,946",37.3,38.75,37.25,38.75,+,2.25,38.75,38.8
15,2883,凱基金,"50,559,277","10,476",12.2,12.3,12.15,12.2,+,0.1,12.15,12.2
16,2002,中鋼,"45,418,281","12,364",30.85,31.55,30.75,31.45,+,0.85,31.45,31.5
17,"=""00665L""",富邦�琤肭磪囓�2,"40,204,621","2,819",7.86,8.05,7.76,7.95,+,0.26,7.94,7.95
18,2353,宏��,"39,862,918","11,455",25.9,27.0,25.85,27.0,+,1.15,26.95,27.0
19,6235,華孚,"36,112,199","19,237",70.2,70.8,68.2,68.4,-,0.8,68.4,68.5
20,2610,華航,"36,001,977","9,884",19.2,19.3,18.95,19.0,,0.0,18.95,19.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
