排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2610,華航,"717,904,678","145,188",25.0,25.7,24.25,24.75,-,1.95,24.7,24.75
2,2618,長榮航,"301,906,083","73,802",24.2,24.75,23.5,23.75,-,2.1,23.75,23.8
3,"=""00632R""",元大台灣50反1,"170,162,484","7,314",5.45,5.47,5.39,5.43,+,0.01,5.43,5.44
4,"=""00715L""",期街口布蘭特正2,"169,060,193","19,426",9.66,9.66,9.2,9.25,-,1.39,9.24,9.25
5,2603,長榮,"165,189,294","64,804",120.0,123.0,119.0,120.0,+,1.5,120.0,120.5
6,2888,新光金,"144,322,443","20,737",10.6,10.8,10.45,10.65,-,0.2,10.65,10.7
7,2303,聯電,"111,522,499","45,536",62.0,62.7,60.9,62.4,-,0.1,62.3,62.4
8,3481,群創,"109,081,087","23,895",17.55,18.1,17.3,17.85,+,0.05,17.85,17.9
9,4919,新唐,"104,143,275","63,008",144.0,157.5,139.5,156.0,+,12.5,156.0,156.5
10,2409,友達,"91,437,678","20,213",20.1,20.65,19.85,20.65,+,0.1,20.6,20.65
11,2609,陽明,"88,996,018","37,387",108.5,112.5,108.5,110.0,+,1.5,109.5,110.0
12,2883,凱基金,"88,928,327","24,092",15.9,16.3,15.9,16.2,-,0.15,16.15,16.2
13,2340,台亞,"84,139,297","44,283",55.6,59.8,55.0,58.1,+,1.9,58.1,58.2
14,2498,宏達電,"80,119,224","39,466",75.9,78.0,72.3,78.0,+,0.2,77.9,78.0
15,2497,怡利電,"50,567,044","27,264",61.5,62.7,57.5,60.4,+,0.6,60.4,60.5
16,2344,華邦電,"50,285,705","20,379",29.45,31.1,29.35,30.9,+,0.75,30.85,30.9
17,3037,欣興,"49,109,183","30,268",206.5,214.0,202.0,213.0,+,5.5,212.5,213.0
18,2371,大同,"41,786,777","14,529",35.0,35.5,34.6,35.0,-,0.6,35.0,35.05
19,2027,大成鋼,"33,293,617","18,060",46.95,47.15,45.5,46.2,-,1.55,46.2,46.25
20,"=""00642U""",期元大S&P石油,"33,001,788","6,760",12.77,12.77,12.51,12.53,-,0.93,12.52,12.53
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
