排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2610,華航,"481,781,044","105,008",27.35,28.55,26.8,28.4,+,1.85,28.35,28.4
2,2618,長榮航,"297,087,712","74,603",27.0,27.9,26.3,27.9,+,1.7,27.85,27.9
3,3481,群創,"293,738,532","54,077",18.5,19.0,18.4,18.95,+,0.75,18.95,19.0
4,2603,長榮,"273,364,704","115,797",142.0,146.5,140.0,144.0,+,3.0,143.5,144.0
5,2409,友達,"159,886,250","35,679",21.4,21.9,21.2,21.9,+,0.8,21.85,21.9
6,2303,聯電,"155,940,341","60,053",67.9,67.9,66.2,66.5,-,0.8,66.5,66.6
7,2609,陽明,"138,929,377","62,923",126.5,129.0,124.0,126.5,+,1.0,126.5,127.0
8,2498,宏達電,"125,091,484","62,828",86.2,88.8,84.0,84.0,-,2.1,84.0,84.1
9,2615,萬海,"116,440,198","68,884",178.5,193.0,175.0,191.0,+,14.5,190.5,191.0
10,6443,元晶,"112,571,554","53,573",41.8,43.1,40.55,41.0,-,0.2,41.0,41.05
11,2426,鼎元,"76,359,456","33,199",32.85,32.95,28.8,28.8,-,3.1,28.8,28.85
12,2888,新光金,"75,417,311","10,146",10.65,10.85,10.6,10.8,+,0.2,10.8,10.85
13,2338,光罩,"75,100,051","47,303",112.0,117.0,106.0,107.0,-,2.5,106.5,107.5
14,"=""00632R""",元大台灣50反1,"74,433,600","3,092",5.31,5.34,5.28,5.28,-,0.02,5.28,5.29
15,2371,大同,"72,602,259","23,073",34.6,35.45,34.35,34.45,+,0.3,34.45,34.5
16,6235,華孚,"72,164,859","28,599",29.9,30.85,28.55,29.4,+,1.35,29.4,29.45
17,2883,凱基金,"64,667,237","13,543",16.5,16.75,16.3,16.7,+,0.25,16.7,16.75
18,2342,茂矽,"62,411,384","26,826",54.2,56.0,51.9,55.5,+,1.3,55.4,55.5
19,6116,彩晶,"59,458,403","14,977",16.0,16.45,15.95,16.35,+,0.55,16.35,16.4
20,2891,中信金,"56,262,968","16,082",25.45,26.0,25.25,26.0,+,0.55,25.95,26.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
