排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00715L""",期街口布蘭特正2,"162,781,898","17,837",9.74,9.8,9.68,9.68,-,0.21,9.68,9.69
2,"=""00953B""",群益優選非投等債,"121,912,026","15,361",9.84,9.85,9.6,9.67,-,0.17,9.67,9.68
3,"=""00632R""",元大台灣50反1,"116,080,785","21,515",24.4,24.43,24.15,24.15,-,0.75,24.15,24.16
4,2888,新光金,"97,902,225","4,209",11.8,11.85,11.65,11.8,,0.0,11.75,11.8
5,2891,中信金,"84,913,213","21,532",40.4,40.4,39.75,40.25,+,0.95,40.2,40.25
6,"=""00878""",國泰永續高股息,"66,261,188","30,020",20.53,20.55,20.44,20.53,+,0.22,20.52,20.53
7,2317,鴻海,"60,280,797","43,319",144.5,148.0,144.0,147.5,+,6.0,147.0,147.5
8,6215,和椿,"59,498,303","38,399",99.8,101.5,95.4,96.2,+,0.5,96.2,96.3
9,"=""00680L""",元大美債20正2,"59,143,004","3,910",7.52,7.53,7.46,7.48,-,0.26,7.47,7.48
10,"=""00712""",復華富時不動產,"56,599,478","10,611",8.97,9.01,8.83,8.86,-,0.12,8.85,8.86
11,6558,興能高,"53,793,914","28,731",51.2,55.0,50.9,55.0,+,5.0,55.0,0.0
12,2409,友達,"51,399,395","10,665",12.85,13.2,12.8,13.15,+,0.85,13.1,13.15
13,2883,凱基金,"48,571,565","8,471",16.5,16.55,16.25,16.45,-,0.05,16.45,16.5
14,2330,台積電,"48,129,292","99,509",938.0,950.0,932.0,950.0,+,42.0,949.0,950.0
15,2887,台新新光金,"47,530,162","10,974",16.55,16.65,16.25,16.45,-,0.25,16.45,16.5
16,2365,昆盈,"46,298,965","27,450",39.85,42.35,39.05,39.7,+,1.2,39.7,39.75
17,"=""00919""",群益台灣精選高息,"45,837,138","18,835",21.24,21.35,21.2,21.33,+,0.27,21.32,21.33
18,"=""00706L""",期元大S&P日圓正2,"45,351,130","3,342",6.35,6.39,6.33,6.39,-,0.27,6.38,6.39
19,"=""0056""",元大高股息,"41,891,266","22,925",32.42,32.68,32.42,32.64,+,0.42,32.64,32.65
20,"=""00665L""",富邦�琤肭磪囓�2,"40,496,904","4,153",9.41,9.66,9.37,9.59,+,0.29,9.58,9.59
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
