排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00919""",群益台灣精選高息,"189,248,287","119,331",23.05,23.08,22.66,22.71,-,0.4,22.71,22.72
2,"=""0056""",元大高股息,"178,994,031","133,459",36.45,36.55,35.82,36.00,-,0.56,36.00,36.01
3,"=""00878""",國泰永續高股息,"176,569,971","119,599",22.00,22.04,21.66,21.79,-,0.27,21.78,21.79
4,2317,鴻海,"157,188,534","192,669",180.00,180.50,171.50,171.50,-,10.0,171.50,172.00
5,6558,興能高,"112,528,107","60,046",48.25,50.00,46.50,48.65,+,0.45,48.60,48.65
6,"=""00673R""",期元大S&P原油反1,"92,668,560","5,874",6.72,6.72,6.62,6.64,-,0.34,6.64,6.65
7,"=""00637L""",元大滬深300正2,"92,662,993","9,105",14.78,14.86,14.54,14.72,-,0.29,14.72,14.73
8,"=""00680L""",元大美債20正2,"88,594,609","4,860",7.04,7.08,7.03,7.05,-,0.08,7.05,7.06
9,"=""00940""",元大台灣價值高息,"77,963,705","24,151",9.29,9.29,9.08,9.12,-,0.17,9.12,9.13
10,9105,泰金寶-DR,"75,664,035","13,905",9.01,9.05,8.65,8.78,-,0.23,8.78,8.79
11,4142,國光生,"74,703,683","31,479",25.30,27.00,24.40,25.55,+,0.4,25.55,25.60
12,2883,凱基金,"68,478,083","17,091",16.85,16.95,16.50,16.65,-,0.4,16.65,16.70
13,2888,新光金,"65,180,521","9,093",11.85,11.90,11.75,11.80,-,0.1,11.80,11.85
14,"=""00715L""",期街口布蘭特正2,"64,058,841","5,882",16.30,16.37,16.23,16.35,+,1.49,16.34,16.35
15,3645,達邁,"63,576,640","35,503",64.80,67.00,62.80,63.50,-,0.9,63.40,63.50
16,2330,台積電,"62,629,547","118,516","1,110.00","1,115.00","1,070.00","1,075.00",-,25.0,"1,070.00","1,075.00"
17,"=""00929""",復華台灣科技優息,"62,563,523","20,704",18.08,18.08,17.77,17.83,-,0.33,17.82,17.83
18,3481,群創,"59,615,630","11,791",13.80,13.80,13.40,13.60,-,0.3,13.55,13.60
19,"=""00688L""",國泰20年美債正2,"58,283,975","3,037",7.01,7.04,6.99,7.00,-,0.09,7.00,7.01
20,"=""00665L""",富邦�琤肭磪囓�2,"55,726,445","3,536",7.50,7.51,7.30,7.46,-,0.19,7.45,7.46
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
