排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2888,新光金,"712,882,284","83,807",12.7,12.75,12.2,12.3,-,1.05,12.3,12.35
2,2891,中信金,"208,527,980","52,610",33.8,34.25,33.4,33.6,+,0.9,33.6,33.65
3,"=""00632R""",元大台灣50反1,"183,097,887","3,735",3.49,3.52,3.47,3.51,+,0.03,3.5,3.51
4,"=""00929""",復華台灣科技優息,"165,061,935","61,464",19.11,19.11,18.95,18.95,-,0.14,18.95,18.96
5,"=""00919""",群益台灣精選高息,"130,955,627","50,621",24.16,24.23,24.02,24.02,-,0.07,24.01,24.02
6,"=""00680L""",元大美債20正2,"106,170,362","7,349",10.0,10.02,9.97,10.01,+,0.08,10.0,10.01
7,3481,群創,"96,358,952","22,905",15.45,15.65,15.05,15.15,-,0.35,15.15,15.2
8,1711,永光,"84,514,522","38,916",26.6,28.2,26.15,26.5,+,0.1,26.45,26.5
9,2317,鴻海,"78,892,097","72,219",179.0,179.5,173.5,174.0,-,7.0,174.0,174.5
10,"=""00715L""",期街口布蘭特正2,"75,658,301","7,934",12.93,12.94,12.77,12.77,+,0.55,12.77,12.78
11,"=""00688L""",國泰20年美債正2,"75,618,488","4,757",9.95,9.98,9.92,9.97,+,0.07,9.97,9.98
12,2887,台新新光金,"72,782,873","28,509",18.7,18.7,18.1,18.2,-,0.65,18.15,18.2
13,2618,長榮航,"64,030,084","18,659",35.9,36.5,35.75,36.2,+,0.3,36.15,36.2
14,2399,映泰,"63,985,652","26,221",25.95,28.45,25.7,28.45,+,2.55,28.45,0.0
15,3062,建漢,"63,270,986","30,215",38.45,38.95,37.2,37.35,-,0.65,37.35,37.4
16,2303,聯電,"57,765,815","21,750",54.1,54.2,53.3,53.8,-,0.7,53.8,53.9
17,"=""00918""",大華優利高填息30,"56,285,403","16,732",24.39,24.42,24.28,24.29,-,0.03,24.29,24.3
18,2610,華航,"52,755,290","12,714",20.6,21.4,20.6,21.2,+,0.55,21.15,21.2
19,3550,聯穎,"50,958,593","24,829",28.1,29.3,25.5,25.5,-,1.9,25.5,25.55
20,2883,凱基金,"48,956,831","9,018",16.0,16.2,15.95,16.15,+,0.15,16.15,16.2
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
