排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00919""",群益台灣精選高息,"257,422,206","61,128",25.46,26.25,25.4,26.16,+,0.7,26.16,26.17
2,"=""00929""",復華台灣科技優息,"179,273,857","39,785",20.9,21.42,20.86,21.3,X,0.0,21.29,21.3
3,2317,鴻海,"173,862,333","71,019",133.0,136.0,130.0,136.0,,0.0,135.5,136.0
4,2303,聯電,"139,477,170","51,934",51.4,53.5,51.3,53.0,+,1.2,53.0,53.1
5,3231,緯創,"109,329,280","52,645",121.0,124.0,119.5,122.5,+,2.5,122.5,123.0
6,3706,神達,"83,052,321","40,289",46.5,49.2,46.25,48.8,+,2.3,48.8,48.85
7,"=""00632R""",元大台灣50反1,"78,305,756","3,253",4.02,4.03,3.99,4.0,,0.0,4.0,4.01
8,2356,英業達,"73,499,586","28,649",55.8,56.7,55.3,56.1,+,0.4,56.1,56.2
9,2603,長榮,"73,126,229","48,351",166.5,177.0,165.5,177.0,+,12.5,176.5,177.0
10,2367,燿華,"68,016,488","28,235",25.7,26.85,25.7,26.15,+,0.3,26.1,26.15
11,1513,中興電,"67,561,044","57,361",179.0,185.5,178.5,180.0,+,1.5,180.0,180.5
12,4938,和碩,"64,514,743","45,182",91.5,100.0,91.4,100.0,+,9.0,100.0,0.0
13,2888,新光金,"63,979,617","11,575",8.22,8.23,8.12,8.12,-,0.13,8.12,8.13
14,"=""00680L""",元大美債20正2,"62,239,383","6,297",8.72,8.76,8.69,8.75,-,0.03,8.74,8.75
15,1503,士電,"57,381,540","40,081",228.0,245.0,227.0,239.0,+,13.5,239.0,239.5
16,2834,臺企銀,"56,368,560","16,421",15.7,15.75,15.5,15.6,-,0.2,15.55,15.6
17,"=""00900""",富邦特選高股息30,"56,096,475","9,540",15.61,16.1,15.6,16.08,+,0.43,16.07,16.08
18,"=""00665L""",富邦�琤肭磪囓�2,"54,983,718","3,440",5.63,5.65,5.5,5.56,-,0.11,5.56,5.57
19,2515,中工,"54,748,736","13,065",13.1,13.5,12.95,13.0,,0.0,13.0,13.05
20,"=""00637L""",元大滬深300正2,"51,449,122","5,283",13.15,13.33,13.11,13.29,+,0.15,13.28,13.29
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
