排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2618,長榮航,"263,885,552","58,025",29.95,30.85,29.55,30.7,+,1.1,30.7,30.75
2,2610,華航,"113,472,721","33,955",20.25,20.6,20.05,20.55,+,0.55,20.55,20.6
3,"=""00637L""",元大滬深300正2,"88,724,937","10,035",14.8,15.23,14.69,15.07,+,0.24,15.07,15.08
4,"=""00715L""",期街口布蘭特正2,"79,422,434","11,966",12.16,12.19,11.89,11.99,-,0.45,11.98,11.99
5,"=""00632R""",元大台灣50反1,"78,978,165","4,244",5.1,5.11,5.09,5.09,-,0.01,5.09,5.1
6,1513,中興電,"78,553,049","41,788",109.5,119.0,109.5,117.0,+,8.0,117.0,117.5
7,2303,聯電,"75,830,209","37,500",49.5,49.6,48.7,48.9,-,1.1,48.85,48.9
8,3481,群創,"63,403,902","16,025",13.8,14.1,13.8,14.0,+,0.4,14.0,14.05
9,3231,緯創,"62,247,981","31,617",52.8,53.6,52.2,52.7,-,0.5,52.7,52.8
10,"=""00878""",國泰永續高股息,"58,866,897","24,601",18.02,18.07,18.01,18.02,,0.0,18.01,18.02
11,6282,康舒,"58,061,271","29,290",43.1,45.0,43.1,43.7,+,1.2,43.65,43.7
12,2427,三商電,"48,522,881","19,743",23.85,24.5,22.15,24.5,+,1.8,24.4,24.5
13,2634,漢翔,"46,826,774","22,693",55.1,57.3,54.9,56.9,+,2.7,56.8,56.9
14,1504,東元,"45,688,812","25,138",51.1,53.3,50.3,51.9,+,0.8,51.9,52.0
15,1609,大亞,"42,453,148","18,874",31.2,32.15,30.85,31.8,+,0.55,31.75,31.8
16,5243,乙盛-KY,"41,861,445","24,776",80.0,84.8,77.7,82.5,+,4.7,82.4,82.5
17,2409,友達,"41,471,772","9,986",17.55,17.85,17.5,17.8,+,0.4,17.75,17.8
18,2883,凱基金,"41,418,879","10,634",13.2,13.3,13.15,13.3,+,0.1,13.25,13.3
19,3037,欣興,"40,936,004","37,213",168.5,168.5,160.5,161.0,-,9.0,161.0,161.5
20,1514,亞力,"39,490,235","21,522",49.9,54.8,49.25,53.1,+,3.25,53.0,53.1
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
