排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3231,緯創,"121,539,175","54,184",104.0,106.5,100.5,101.5,-,1.5,101.5,102.0
2,3715,定穎投控,"111,317,754","63,831",77.7,85.0,77.3,83.8,+,6.5,83.7,83.8
3,"=""00929""",復華台灣科技優息,"91,684,041","25,611",17.33,17.41,17.2,17.25,+,0.01,17.25,17.26
4,2382,廣達,"87,510,142","67,173",235.0,244.0,235.0,239.5,+,9.5,239.5,240.0
5,2363,矽統,"79,300,247","31,498",38.45,38.95,37.65,37.75,-,0.25,37.75,37.8
6,3036,文曄,"66,692,680","33,818",104.5,114.0,102.0,111.5,+,7.0,111.0,111.5
7,1609,大亞,"58,884,500","29,724",36.95,38.65,36.9,38.45,+,1.75,38.4,38.45
8,"=""00665L""",富邦�琤肭磪囓�2,"51,513,023","4,218",6.8,6.81,6.6,6.65,-,0.11,6.65,6.66
9,"=""00632R""",元大台灣50反1,"48,147,500","2,427",4.91,4.94,4.9,4.93,,0.0,4.92,4.93
10,"=""00712""",復華富時不動產,"44,224,567","16,042",9.72,9.73,9.68,9.69,-,0.09,9.69,9.7
11,"=""00637L""",元大滬深300正2,"39,211,851","4,493",14.5,14.56,14.25,14.25,-,0.15,14.25,14.26
12,2002,中鋼,"38,978,773","20,506",25.4,25.4,25.0,25.25,-,0.2,25.2,25.25
13,"=""00673R""",期元大S&P原油反1,"36,194,934","3,876",7.1,7.11,7.06,7.11,-,0.19,7.1,7.11
14,2376,技嘉,"34,890,019","32,291",289.5,292.0,279.5,281.5,-,3.0,281.5,282.0
15,2610,華航,"34,222,331","11,622",21.75,21.75,21.2,21.2,-,0.5,21.2,21.25
16,2618,長榮航,"34,201,959","8,715",30.15,30.2,29.75,29.75,-,0.25,29.75,29.8
17,2303,聯電,"33,138,746","10,425",44.75,45.3,44.7,45.2,+,0.8,45.15,45.2
18,2313,華通,"31,148,022","14,569",54.4,54.7,52.8,53.0,-,0.8,52.9,53.0
19,2883B,凱基金乙特,"30,715,020",150,6.6,6.62,6.58,6.62,+,0.02,6.6,6.62
20,2891,中信金,"30,534,920","7,046",24.5,24.6,24.4,24.5,+,0.1,24.5,24.55
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
