排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00940""",元大台灣價值高息,"207,637,567","30,378",10.03,10.09,10.01,10.07,+,0.04,10.07,10.08
2,3481,群創,"197,919,261","35,658",13.95,14.35,13.9,14.2,+,0.6,14.2,14.25
3,2371,大同,"192,250,209","88,172",58.8,62.4,58.1,60.3,+,2.7,60.3,60.4
4,"=""00929""",復華台灣科技優息,"156,576,618","40,677",21.0,21.15,20.93,21.09,+,0.09,21.08,21.09
5,"=""00711B""",復華彭博新興債,"145,342,319",119,16.67,16.67,16.59,16.6,-,0.07,16.59,16.6
6,2609,陽明,"106,406,679","51,721",75.8,75.8,73.0,73.7,-,1.7,73.7,73.8
7,"=""00936""",台新永續高息中小,"96,530,233","19,083",19.64,19.95,19.63,19.86,+,0.23,19.86,19.87
8,"=""00632R""",元大台灣50反1,"95,377,150","3,846",3.52,3.52,3.49,3.51,,0.0,3.5,3.51
9,2615,萬海,"94,139,153","57,919",94.0,94.1,88.5,89.1,-,3.7,89.1,89.2
10,6770,力積電,"93,896,893","34,379",26.85,28.5,26.6,27.8,+,1.1,27.8,27.85
11,2317,鴻海,"90,945,035","59,920",197.5,200.0,195.0,200.0,+,2.0,199.5,200.0
12,2409,友達,"87,963,996","19,055",18.4,18.85,18.35,18.55,+,0.25,18.55,18.6
13,"=""00918""",大華優利高填息30,"87,628,930","19,114",25.73,25.94,25.7,25.88,+,0.19,25.88,25.89
14,"=""00919""",群益台灣精選高息,"87,088,466","28,403",26.3,26.45,26.25,26.4,+,0.13,26.4,26.41
15,2888,新光金,"79,186,636","12,542",9.43,9.5,9.35,9.42,-,0.01,9.41,9.42
16,1514,亞力,"77,063,228","51,741",140.5,148.0,138.0,139.0,+,3.0,139.0,139.5
17,"=""00665L""",富邦�琤肭磪囓�2,"72,569,872","4,843",6.68,6.9,6.58,6.79,+,0.01,6.79,6.8
18,1618,合機,"72,061,848","39,032",62.1,65.1,58.7,58.7,-,1.4,58.6,58.7
19,1802,台玻,"62,430,109","18,420",19.1,20.75,19.05,20.25,+,1.25,20.25,20.3
20,2449,京元電子,"54,649,815","31,958",100.0,104.5,98.6,99.5,+,3.6,99.5,99.6
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
