排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00929""",復華台灣科技優息,"233,546,579","66,517",17.65,17.8,17.6,17.6,-,0.05,17.6,17.61
2,"=""00919""",群益台灣精選高息,"106,086,072","32,808",21.24,21.39,21.2,21.2,-,0.09,21.2,21.21
3,2313,華通,"74,314,681","33,501",50.4,50.8,48.7,48.8,-,1.6,48.8,48.85
4,2363,矽統,"71,746,159","30,959",36.1,37.3,35.85,37.2,+,0.75,37.2,37.25
5,3481,群創,"65,264,101","22,364",13.65,13.7,13.4,13.4,-,0.35,13.4,13.45
6,"=""00632R""",元大台灣50反1,"63,473,339","2,838",4.85,4.86,4.83,4.86,+,0.04,4.85,4.86
7,3715,定穎投控,"62,636,144","37,652",59.8,65.7,59.7,64.2,+,3.6,64.1,64.2
8,2485,兆赫,"62,090,212","28,260",29.5,31.3,28.9,29.05,-,0.35,29.0,29.05
9,2409,友達,"60,903,480","15,560",16.6,16.65,16.35,16.45,-,0.4,16.45,16.5
10,3231,緯創,"53,086,968","27,722",112.0,113.0,110.0,110.0,-,3.5,110.0,110.5
11,"=""00637L""",元大滬深300正2,"47,198,466","5,563",15.12,15.17,14.84,14.84,-,0.26,14.84,14.85
12,8112,至上,"44,985,791","31,117",52.9,53.5,50.1,50.4,-,4.8,50.4,50.5
13,2618,長榮航,"43,710,798","14,816",31.65,31.75,31.15,31.25,-,0.4,31.2,31.25
14,2486,一詮,"39,925,836","20,963",48.1,49.7,45.7,48.85,+,2.8,48.85,48.9
15,2303,聯電,"36,684,794","17,494",46.15,46.25,45.7,45.75,-,0.95,45.7,45.75
16,"=""00878""",國泰永續高股息,"36,451,905","22,569",20.98,21.02,20.9,20.94,-,0.1,20.94,20.95
17,3704,合勤控,"33,781,782","21,731",51.5,53.4,50.2,52.0,+,1.7,51.9,52.0
18,2382,廣達,"33,303,597","29,087",250.0,253.0,248.5,252.0,-,2.0,251.5,252.0
19,2358,廷鑫,"32,313,310","10,376",13.95,13.95,12.75,12.95,+,0.25,12.95,13.0
20,2436,偉詮電,"31,148,884","20,217",75.0,78.2,72.8,73.3,-,1.7,73.3,73.4
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
