排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2363,矽統,"331,552,643","156,104",59.9,64.2,58.1,61.4,+,2.9,61.3,61.4
2,2371,大同,"223,635,597","84,400",56.1,61.7,55.3,60.5,+,4.4,60.5,60.6
3,2367,燿華,"150,975,006","46,104",26.7,29.35,26.6,29.2,+,2.5,29.15,29.2
4,"=""00940""",元大台灣價值高息,"136,739,037","32,032",9.85,9.93,9.85,9.91,+,0.06,9.91,9.92
5,2353,宏��,"127,781,130","66,661",50.7,50.7,48.5,48.5,-,2.5,48.5,48.55
6,1513,中興電,"120,277,910","82,149",196.0,212.0,194.0,212.0,+,19.0,212.0,0.0
7,2317,鴻海,"118,079,241","48,466",151.0,153.5,148.5,150.5,+,0.5,150.5,151.0
8,"=""00929""",復華台灣科技優息,"113,333,192","30,909",21.14,21.15,21.03,21.05,-,0.05,21.05,21.06
9,1609,大亞,"101,491,251","49,285",46.05,50.6,45.65,50.6,+,4.6,50.6,0.0
10,1514,亞力,"100,968,866","58,771",151.5,168.0,150.0,168.0,+,15.0,168.0,0.0
11,"=""00632R""",元大台灣50反1,"74,560,932","2,511",3.82,3.84,3.81,3.82,-,0.01,3.82,3.83
12,1504,東元,"73,048,750","43,979",56.5,61.8,56.1,60.8,+,4.3,60.7,60.8
13,2618,長榮航,"69,801,089","22,460",32.6,32.65,32.05,32.3,-,0.4,32.3,32.35
14,3481,群創,"69,400,396","14,605",14.15,14.25,13.95,14.15,+,0.05,14.15,14.2
15,"=""00680L""",元大美債20正2,"65,216,535","8,939",8.19,8.2,8.15,8.17,-,0.11,8.16,8.17
16,"=""00665L""",富邦�琤肭磪囓�2,"63,868,229","3,554",5.96,5.97,5.81,5.85,-,0.13,5.84,5.85
17,2610,華航,"56,989,119","16,104",19.95,20.2,19.65,20.05,+,0.1,20.0,20.05
18,3231,緯創,"55,860,583","30,755",124.0,126.0,122.0,122.5,-,0.5,122.5,123.0
19,2382,廣達,"49,700,099","45,010",276.5,280.5,271.0,271.0,X,0.0,271.0,271.5
20,2374,佳能,"48,610,782","22,825",37.9,38.9,36.0,38.9,+,3.5,38.9,0.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
