排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2618,長榮航,"275,416,488","84,500",33.3,34.15,32.6,33.5,-,0.05,33.5,33.55
2,2610,華航,"229,819,364","67,860",28.85,29.1,28.3,28.6,-,0.6,28.6,28.65
3,2883,凱基金,"228,286,627","23,577",18.8,19.05,18.6,19.05,+,0.4,19.0,19.05
4,2371,大同,"172,103,070","32,488",34.75,36.2,34.65,34.8,+,0.25,34.75,34.8
5,2603,長榮,"165,238,709","75,350",145.0,145.5,140.0,141.0,-,5.5,141.0,141.5
6,2888,新光金,"139,242,939","14,486",10.4,10.6,10.35,10.6,+,0.25,10.55,10.6
7,2834,臺企銀,"125,127,560","24,195",11.6,12.0,11.55,11.75,+,0.3,11.75,11.8
8,2609,陽明,"116,201,728","51,921",132.5,132.5,128.5,130.0,-,3.0,130.0,130.5
9,"=""00632R""",元大台灣50反1,"108,838,154","3,549",5.27,5.31,5.27,5.3,+,0.03,5.29,5.3
10,2891,中信金,"100,552,292","21,477",28.35,28.6,28.0,28.15,+,0.55,28.1,28.15
11,2344,華邦電,"89,609,180","30,654",34.9,36.0,34.55,35.5,+,0.6,35.45,35.5
12,"=""00637L""",元大滬深300正2,"87,374,098","12,240",16.05,16.2,15.83,16.2,-,0.25,16.19,16.2
13,2409,友達,"85,536,423","16,869",21.05,21.15,20.8,21.05,-,0.2,21.05,21.1
14,2317,鴻海,"82,471,801","19,378",105.0,106.0,103.5,106.0,+,2.0,105.5,106.0
15,"=""00673R""",期元大S&P原油反1,"82,187,556","9,857",8.53,8.53,8.34,8.42,-,0.8,8.41,8.42
16,3006,晶豪科,"80,364,049","55,633",175.0,181.0,172.5,176.5,+,2.5,176.5,177.0
17,4960,誠美材,"72,076,188","6,973",12.55,12.9,12.3,12.55,-,0.05,12.55,12.6
18,3481,群創,"71,310,422","15,710",17.65,17.65,17.25,17.3,-,0.35,17.3,17.35
19,2303,聯電,"66,366,735","22,183",52.7,53.0,52.5,52.8,+,0.2,52.7,52.8
20,2002,中鋼,"61,727,023","19,217",38.9,39.2,38.8,39.05,+,0.2,39.0,39.05
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
