排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2603,長榮,"338,820,648","93,792",44.2,46.8,44.0,45.5,+,1.7,45.5,45.55
2,3481,群創,"307,437,311","64,192",21.6,21.7,21.0,21.1,-,0.45,21.1,21.15
3,"=""00677U""",期富邦VIX,"235,867,013","11,825",2.4,2.43,2.36,2.37,-,0.09,2.37,2.38
4,2303,聯電,"184,404,989","55,893",50.1,51.2,49.8,50.2,-,0.4,50.2,50.3
5,6116,彩晶,"164,458,477","30,296",15.8,15.85,15.3,15.4,-,0.25,15.4,15.45
6,2409,友達,"155,410,053","33,597",21.6,21.65,21.05,21.05,-,0.45,21.05,21.1
7,4919,新唐,"138,125,339","53,752",53.7,57.4,52.7,57.4,+,5.2,57.3,57.4
8,2317,鴻海,"132,523,915","80,792",125.0,126.5,123.0,124.0,-,5.5,124.0,124.5
9,2014,中鴻,"118,972,399","32,946",18.65,19.5,18.6,19.5,+,1.2,19.45,19.5
10,2356,英業達,"94,016,084","31,894",27.55,28.0,26.95,27.0,-,0.5,27.0,27.05
11,3149,正達,"84,475,144","42,508",41.9,45.3,40.45,42.0,+,0.6,42.0,42.2
12,2609,陽明,"84,149,262","32,192",35.8,38.0,35.8,37.7,+,2.3,37.65,37.7
13,2888,新光金,"78,248,184","8,596",9.06,9.15,9.03,9.15,+,0.09,9.12,9.15
14,"=""00637L""",元大滬深300正2,"78,054,079","14,066",26.89,27.11,26.08,26.31,-,0.69,26.31,26.32
15,3576,聯合再生,"76,662,089","20,274",14.95,15.3,14.8,15.0,+,0.35,14.95,15.0
16,2883,凱基金,"68,457,028","9,399",10.45,10.5,10.4,10.5,+,0.1,10.45,10.5
17,"=""00632R""",元大台灣50反1,"67,675,893","3,730",6.08,6.11,6.06,6.1,+,0.04,6.1,6.11
18,2610,華航,"66,258,761","14,820",15.25,15.45,15.15,15.25,+,0.05,15.2,15.25
19,2323,中環,"60,145,674","11,717",10.35,10.4,10.05,10.1,-,0.25,10.1,10.15
20,2324,仁寶,"58,571,473","22,448",27.0,27.3,26.7,26.7,-,0.3,26.7,26.75
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
