排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00919""",群益台灣精選高息,"130,672,370","66,520",23.04,23.08,23.0,23.0,-,0.15,23.0,23.01
2,"=""00878""",國泰永續高股息,"112,299,571","64,490",21.82,21.85,21.78,21.82,-,0.16,21.82,21.83
3,2337,旺宏,"108,213,406","37,928",21.8,23.3,21.1,23.25,+,1.95,23.25,23.3
4,2468,華經,"99,496,959","54,620",62.7,65.6,61.6,63.8,+,1.0,63.8,63.9
5,1316,上曜,"80,710,559","25,667",17.85,18.75,17.5,18.55,+,0.7,18.5,18.55
6,2317,鴻海,"68,898,389","90,993",163.5,164.0,160.0,160.5,-,5.5,160.5,161.0
7,"=""00953B""",群益優選非投等債,"62,747,136","5,335",10.29,10.31,10.29,10.29,-,0.02,10.29,10.3
8,3481,群創,"61,785,776","12,700",15.95,16.25,15.85,15.95,-,0.05,15.95,16.0
9,"=""0056""",元大高股息,"60,906,168","42,064",36.15,36.16,36.0,36.07,-,0.28,36.07,36.08
10,"=""00637L""",元大滬深300正2,"55,017,140","6,094",16.3,16.68,16.25,16.44,+,0.16,16.44,16.45
11,"=""00665L""",富邦�琤肭磪囓�2,"54,827,354","5,836",11.54,11.98,11.47,11.78,+,0.28,11.77,11.78
12,2009,第一銅,"54,073,161","31,539",45.3,48.5,45.25,46.95,+,2.25,46.9,46.95
13,2408,南亞科,"49,402,746","24,411",41.5,43.35,41.5,42.0,+,0.3,42.0,42.05
14,2344,華邦電,"47,714,729","14,507",19.1,19.85,19.1,19.25,-,0.2,19.25,19.3
15,2891,中信金,"47,143,701","17,220",40.25,40.4,39.85,40.4,-,0.05,40.35,40.4
16,2888,新光金,"45,791,007","4,214",12.6,12.65,12.55,12.65,,0.0,12.6,12.65
17,2330,台積電,"44,589,770","170,110",961.0,964.0,958.0,958.0,-,22.0,958.0,959.0
18,2303,聯電,"43,394,366","16,525",44.1,44.8,44.0,44.8,+,0.25,44.55,44.8
19,2324,仁寶,"42,899,739","17,869",34.0,34.65,33.9,34.35,X,0.0,34.35,34.4
20,2883,凱基金,"41,769,905","9,179",18.4,18.4,18.1,18.25,-,0.15,18.2,18.25
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
