排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2603,長榮,"592,334,120","216,135",81.0,84.7,80.1,84.7,+,7.7,84.7,0.0
2,3481,群創,"535,934,256","111,142",21.4,21.75,20.4,20.7,-,0.1,20.7,20.75
3,2609,陽明,"525,852,293","191,761",87.0,91.8,86.9,91.8,+,8.3,91.8,0.0
4,2002,中鋼,"398,343,003","116,077",35.85,37.1,34.45,36.2,+,1.05,36.2,36.25
5,2409,友達,"366,027,842","82,306",22.5,22.8,21.35,21.7,-,0.15,21.7,21.75
6,"=""00632R""",元大台灣50反1,"327,860,302","17,579",6.06,6.13,5.99,6.05,-,0.12,6.05,6.06
7,2014,中鴻,"304,799,956","108,349",45.0,47.2,42.45,46.15,+,3.15,46.1,46.15
8,6116,彩晶,"235,832,633","56,056",19.5,20.35,18.95,19.2,+,0.4,19.2,19.25
9,1455,集盛,"196,534,182","49,451",22.5,23.75,21.65,23.75,+,2.15,23.75,0.0
10,2303,聯電,"146,240,160","45,128",47.75,48.2,46.85,46.95,+,0.45,46.95,47.0
11,"=""00715L""",期街口布蘭特正2,"93,583,859","9,077",6.88,6.88,6.75,6.84,-,0.31,6.84,6.85
12,2610,華航,"91,596,943","17,073",15.3,15.75,15.1,15.4,+,0.3,15.35,15.4
13,2009,第一銅,"89,824,835","42,979",60.7,62.4,58.3,60.5,+,2.3,60.4,60.5
14,2027,大成鋼,"86,116,671","35,549",40.2,40.95,38.45,40.3,+,0.8,40.3,40.35
15,2882,國泰金,"83,602,109","24,327",54.8,56.0,53.2,54.2,+,0.9,54.2,54.3
16,"=""00637L""",元大滬深300正2,"79,346,327","11,508",27.59,27.77,26.53,26.9,-,0.24,26.89,26.9
17,2883,凱基金,"79,222,120","10,721",12.05,12.15,11.9,12.05,+,0.2,12.0,12.05
18,2637,慧洋-KY,"78,064,162","37,756",64.0,67.8,62.5,67.7,+,6.0,67.6,67.7
19,1802,台玻,"75,984,187","29,731",28.9,30.0,27.8,29.65,+,1.85,29.6,29.65
20,1314,中石化,"74,747,781","12,294",12.35,12.45,11.85,12.2,+,0.2,12.2,12.25
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
