排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3481,群創,"212,780,422","26,998",12.35,12.55,12.1,12.35,-,0.1,12.35,12.4
2,"=""00632R""",元大台灣50反1,"111,570,260","4,967",5.67,5.68,5.64,5.67,+,0.06,5.67,5.68
3,"=""00637L""",元大滬深300正2,"72,893,222","8,187",16.8,17.34,16.76,17.25,+,0.19,17.24,17.25
4,2603,長榮,"71,950,388","39,437",96.3,96.8,94.4,95.0,-,3.0,95.0,95.1
5,6133,金橋,"68,824,299","30,894",26.0,29.2,26.0,27.15,+,0.35,27.15,27.2
6,2409,友達,"59,277,923","12,630",16.65,16.95,16.6,16.95,,0.0,16.9,16.95
7,2303,聯電,"56,323,990","23,360",42.2,42.25,41.8,41.85,-,1.15,41.85,41.9
8,2367,燿華,"53,254,711","18,206",21.5,22.3,21.0,21.15,-,0.45,21.15,21.2
9,2498,宏達電,"48,817,996","23,581",62.9,63.5,61.0,61.0,-,2.9,61.0,61.1
10,2887,台新新光金,"46,046,753","9,669",17.4,17.55,17.3,17.45,-,0.05,17.45,17.5
11,3047,訊舟,"45,692,527","16,310",19.2,19.35,18.2,18.35,-,0.85,18.35,18.4
12,6443,元晶,"44,887,093","22,278",37.45,38.25,37.0,37.05,+,0.05,37.0,37.05
13,"=""00878""",國泰永續高股息,"44,853,580","19,016",17.1,17.19,17.06,17.17,,0.0,17.17,17.18
14,2609,陽明,"38,291,494","23,827",85.4,85.4,83.1,83.6,-,2.8,83.6,83.7
15,3037,欣興,"36,133,264","22,663",160.5,168.0,160.5,163.5,,0.0,163.0,163.5
16,1605,華新,"35,786,775","15,376",36.85,38.15,36.75,37.8,+,0.45,37.75,37.8
17,2618,長榮航,"35,578,387","10,088",31.45,32.1,31.25,32.0,+,0.3,31.95,32.0
18,2610,華航,"35,318,357","9,830",21.05,21.5,21.0,21.35,-,0.05,21.3,21.35
19,2371,大同,"34,849,684","2,643",34.3,34.55,33.9,33.9,-,0.5,33.9,33.95
20,1795,美時,"31,909,215","20,905",186.5,193.0,179.0,180.0,-,4.5,179.5,180.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
