排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2409,友達,"571,169,504","75,237",14.3,15.25,14.25,15.05,+,1.15,15.05,15.1
2,2603,長榮,"474,532,084","134,124",37.9,39.15,37.1,37.45,-,1.1,37.45,37.5
3,3481,群創,"474,064,698","68,757",13.3,14.25,13.25,13.9,+,0.85,13.9,13.95
4,2303,聯電,"266,941,347","77,843",49.45,50.3,49.1,50.0,+,1.55,49.95,50.0
5,"=""00632R""",元大台灣50反1,"215,530,183","16,635",6.59,6.59,6.48,6.48,-,0.15,6.48,6.49
6,6116,彩晶,"171,822,285","28,620",12.25,13.1,12.25,12.6,+,0.5,12.6,12.65
7,"=""00677U""",期富邦VIX,"171,327,294","11,513",4.15,4.17,4.07,4.07,-,0.11,4.07,4.08
8,2354,鴻準,"145,332,945","68,137",70.2,73.8,67.7,72.8,+,5.1,72.7,72.8
9,2401,凌陽,"125,128,678","42,821",22.5,24.1,21.2,23.4,+,0.95,23.35,23.4
10,"=""00715L""",期街口布蘭特正2,"96,610,328","7,753",5.43,5.64,5.43,5.61,+,0.41,5.61,5.62
11,"=""00637L""",元大滬深300正2,"90,733,623","7,635",32.25,32.66,31.9,31.9,+,0.65,31.9,31.91
12,2317,鴻海,"83,561,136","40,226",105.0,107.0,105.0,106.5,+,2.5,106.5,107.0
13,2330,台積電,"75,707,681","59,966",595.0,605.0,593.0,605.0,+,14.0,604.0,605.0
14,2344,華邦電,"75,233,523","23,032",27.7,28.2,27.45,27.7,+,0.4,27.7,27.75
15,3037,欣興,"74,422,218","41,215",101.0,103.5,97.6,97.6,-,1.8,97.6,97.7
16,2883,凱基金,"67,229,986","11,023",9.57,9.65,9.5,9.51,+,0.04,9.51,9.52
17,3711,日月光投控,"59,992,743","30,459",93.6,99.6,93.6,99.6,+,7.4,99.5,99.6
18,"=""00881""",國泰台灣科技龍頭,"59,951,220","18,217",16.6,16.93,16.6,16.91,+,0.36,16.91,16.92
19,2609,陽明,"56,909,257","11,653",25.35,25.7,24.0,24.0,-,1.7,24.0,24.05
20,4938,和碩,"56,028,907","28,700",68.3,71.5,68.1,70.9,+,3.4,70.8,70.9
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
