排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"402,685,061","17,793",5.82,5.86,5.78,5.81,-,0.01,5.8,5.81
2,1605,華新,"162,156,257","68,378",48.8,49.3,47.2,48.0,-,0.35,47.95,48.0
3,2303,聯電,"130,615,406","63,438",46.9,46.9,45.05,45.25,-,1.35,45.2,45.25
4,2867,三商壽,"105,643,401","10,544",5.5,5.56,5.45,5.5,-,0.14,5.5,5.51
5,2330,台積電,"88,416,393","98,338",491.5,494.0,481.5,487.0,+,7.0,486.5,487.0
6,"=""00878""",國泰永續高股息,"85,966,069","43,845",16.55,16.56,16.41,16.42,X,0.0,16.41,16.42
7,3481,群創,"71,505,777","18,969",13.2,13.3,12.8,12.85,-,0.35,12.85,12.9
8,"=""00885""",富邦越南,"64,532,253","14,404",10.02,10.33,9.95,10.33,+,0.16,10.33,10.34
9,"=""00637L""",元大滬深300正2,"63,502,337","6,657",14.53,14.55,14.23,14.3,-,0.13,14.3,14.31
10,2834,臺企銀,"60,189,230","11,330",12.65,12.8,12.55,12.55,,0.0,12.55,12.6
11,2409,友達,"49,967,481","16,264",18.05,18.05,17.55,17.55,-,0.55,17.55,17.6
12,1101,台泥,"49,033,370","22,914",33.5,33.6,32.9,32.9,-,0.95,32.9,32.95
13,2317,鴻海,"46,862,982","20,569",101.5,102.5,101.0,101.5,,0.0,101.5,102.0
14,2610,華航,"42,343,431","13,184",17.75,17.75,17.3,17.35,-,0.35,17.3,17.35
15,"=""0056""",元大高股息,"39,756,523","20,556",25.6,25.64,25.38,25.53,-,0.02,25.52,25.53
16,3037,欣興,"38,714,964","22,320",161.0,162.0,157.5,161.5,+,0.5,161.0,161.5
17,2891,中信金,"38,578,445","11,362",21.9,22.1,21.65,21.8,-,0.2,21.75,21.8
18,2888,新光金,"38,517,188","8,458",8.65,8.67,8.49,8.51,-,0.16,8.51,8.52
19,2609,陽明,"37,483,183","18,888",65.4,65.8,64.3,64.6,-,0.7,64.6,64.7
20,2884,玉山金,"35,889,606","11,599",24.15,24.2,23.9,24.0,-,0.2,23.95,24.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
