排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2603,長榮,"133,321,277","51,088",101.0,106.0,100.0,105.0,+,4.0,105.0,105.5
2,3047,訊舟,"106,920,203","30,851",14.5,15.85,14.4,15.25,+,0.8,15.25,15.3
3,6443,元晶,"98,968,523","51,744",36.35,37.6,36.2,36.6,+,0.9,36.55,36.6
4,"=""00632R""",元大台灣50反1,"79,890,395","4,326",5.79,5.82,5.74,5.76,-,0.01,5.76,5.77
5,1524,耿鼎,"77,380,596","33,765",25.0,26.5,24.8,25.9,+,0.65,25.9,25.95
6,2890,永豐金,"68,386,868","9,314",17.4,17.75,17.3,17.7,+,0.35,17.65,17.7
7,2303,聯電,"57,688,094","25,038",40.85,41.45,40.15,41.05,,0.0,41.05,41.1
8,2609,陽明,"56,757,623","36,260",90.5,93.5,90.0,93.3,+,2.2,93.2,93.3
9,2618,長榮航,"47,789,967","13,281",31.6,32.0,31.45,31.6,-,0.05,31.6,31.65
10,2498,宏達電,"47,344,598","20,820",59.8,60.6,58.9,59.7,-,0.7,59.6,59.7
11,"=""00915""",凱基優選高股息30,"41,471,192","2,954",14.95,15.1,14.95,15.1,-,0.04,15.08,15.1
12,"=""00878""",國泰永續高股息,"40,894,444","13,451",17.05,17.19,17.01,17.15,+,0.1,17.15,17.16
13,2888,新光金,"40,188,595","7,564",8.65,8.76,8.62,8.73,+,0.12,8.72,8.73
14,5880,合庫金,"38,021,847","9,622",28.0,28.5,28.0,28.5,+,0.5,28.45,28.5
15,3481,群創,"36,676,352","7,254",10.7,10.9,10.6,10.85,+,0.2,10.85,10.9
16,2344,華邦電,"35,717,468","14,852",22.1,22.15,21.05,21.45,-,1.0,21.45,21.5
17,2409,友達,"34,688,601","7,994",14.2,14.45,14.15,14.45,+,0.25,14.4,14.45
18,"=""00637L""",元大滬深300正2,"34,594,239","5,025",16.85,17.04,16.75,16.94,+,0.09,16.93,16.94
19,2891,中信金,"34,205,959","13,068",23.2,23.5,23.05,23.3,+,0.2,23.3,23.35
20,1605,華新,"33,378,038","14,264",32.1,32.25,31.5,31.5,-,0.85,31.5,31.55
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
