排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3481,群創,"474,393,976","84,503",21.5,21.95,21.2,21.55,+,0.35,21.5,21.55
2,6116,彩晶,"471,145,161","69,431",15.3,15.65,15.05,15.65,+,0.5,15.6,15.65
3,2409,友達,"247,161,423","47,438",21.55,21.85,21.15,21.5,+,0.2,21.5,21.55
4,2303,聯電,"168,086,685","63,452",49.55,50.7,48.8,50.6,+,1.25,50.5,50.6
5,2603,長榮,"144,581,861","40,367",44.5,44.95,43.25,43.8,,0.0,43.8,43.85
6,2323,中環,"121,301,504","24,194",9.69,10.45,9.68,10.35,+,0.83,10.35,10.4
7,"=""00632R""",元大台灣50反1,"117,455,267","7,548",6.09,6.11,6.06,6.06,-,0.04,6.06,6.07
8,3576,聯合再生,"113,432,839","31,114",15.15,15.25,14.5,14.65,-,0.35,14.6,14.65
9,2324,仁寶,"110,566,897","35,510",26.5,27.0,26.0,27.0,+,0.9,26.95,27.0
10,2610,華航,"106,527,393","22,838",15.7,15.7,15.2,15.2,-,0.25,15.2,15.25
11,"=""00715L""",期街口布蘭特正2,"99,517,431","7,017",6.89,6.92,6.78,6.86,+,0.34,6.85,6.86
12,2888,新光金,"86,203,732","11,774",9.12,9.15,8.96,9.06,-,0.02,9.05,9.06
13,"=""00677U""",期富邦VIX,"83,656,891","4,634",2.47,2.51,2.45,2.46,-,0.03,2.46,2.47
14,2618,長榮航,"76,011,643","15,466",16.0,16.0,15.4,15.5,-,0.4,15.45,15.5
15,2344,華邦電,"74,671,525","24,905",30.05,30.3,29.25,29.6,-,0.2,29.6,29.65
16,2883,凱基金,"70,904,250","12,918",10.5,10.5,10.3,10.4,-,0.1,10.4,10.45
17,2337,旺宏,"64,510,668","23,830",45.3,45.7,44.2,44.65,-,0.4,44.65,44.7
18,3037,欣興,"59,026,910","31,437",90.2,93.7,90.2,91.2,+,1.4,91.2,91.3
19,"=""00637L""",元大滬深300正2,"57,834,308","10,135",26.63,27.28,26.46,27.0,+,0.4,27.0,27.01
20,4960,誠美材,"57,622,996","13,398",13.3,14.05,13.3,13.55,+,0.45,13.5,13.55
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
