排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2618,長榮航,"384,198,844","111,982",34.55,36.95,34.35,36.65,+,2.3,36.65,36.7
2,2609,陽明,"222,281,153","87,271",47.1,51.8,47.05,51.8,+,4.7,51.8,0.0
3,"=""00632R""",元大台灣50反1,"198,440,064","6,942",3.95,3.96,3.91,3.94,-,0.06,3.94,3.95
4,2515,中工,"176,816,758","42,068",17.3,18.45,16.95,18.0,+,0.6,17.95,18.0
5,2610,華航,"167,083,541","48,327",20.5,21.6,20.4,21.5,+,1.1,21.45,21.5
6,2371,大同,"146,222,594","60,509",70.0,70.2,67.2,67.5,-,1.5,67.5,67.6
7,2323,中環,"102,302,392","20,967",12.6,13.75,12.4,13.75,+,1.25,13.75,0.0
8,2317,鴻海,"100,344,911","46,551",156.5,158.0,154.0,155.0,+,3.5,155.0,155.5
9,3481,群創,"90,358,023","16,498",13.85,14.25,13.85,14.05,+,0.25,14.05,14.1
10,2409,友達,"86,728,405","19,271",17.55,18.6,17.5,18.25,+,0.8,18.25,18.3
11,"=""00665L""",富邦�琤肭磪囓�2,"81,454,280","5,063",6.28,6.61,6.27,6.61,+,0.36,6.61,6.62
12,"=""00637L""",元大滬深300正2,"74,720,066","8,302",13.76,14.1,13.73,14.1,+,0.38,14.09,14.1
13,2359,所羅門,"72,555,687","45,542",114.0,119.0,104.0,105.5,-,3.5,105.0,105.5
14,1440,南紡,"71,198,074","24,946",19.8,20.45,19.15,19.9,+,0.6,19.85,19.9
15,"=""00940""",元大台灣價值高息,"67,599,629","18,178",9.47,9.53,9.46,9.49,+,0.05,9.49,9.5
16,1609,大亞,"65,530,445","35,272",61.5,62.0,60.0,60.0,-,0.9,60.0,60.1
17,2101,南港,"63,935,195","29,204",56.2,59.7,55.7,59.5,+,4.7,59.5,59.6
18,2603,長榮,"62,830,211","38,031",182.0,190.0,180.5,187.0,+,6.0,187.0,187.5
19,"=""00929""",復華台灣科技優息,"62,528,537","21,054",19.84,19.89,19.75,19.79,+,0.07,19.78,19.79
20,2501,國建,"59,809,870","26,808",34.3,37.8,33.7,37.8,+,3.4,37.8,0.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
