排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2408,南亞科,"235,233,977","101,246",60.5,61.5,58.9,60.4,+,1.3,60.4,60.5
2,"=""0050""",元大台灣50,"173,652,638","151,016",47.5,47.55,47.02,47.1,-,0.47,47.09,47.1
3,2344,華邦電,"152,054,342","38,189",20.0,20.3,19.15,19.6,-,0.05,19.55,19.6
4,"=""00919""",群益台灣精選高息,"114,133,647","70,607",21.7,21.72,21.54,21.56,-,0.14,21.55,21.56
5,2603,長榮,"59,838,786","48,970",214.5,217.5,212.5,212.5,X,0.0,212.5,213.0
6,3013,晟銘電,"59,437,958","40,772",136.5,142.0,133.5,136.0,+,1.0,135.5,136.0
7,2892,第一金,"56,546,564","9,534",28.35,28.7,28.3,28.6,+,0.05,28.55,28.6
8,"=""00918""",大華優利高填息30,"56,382,956","29,263",21.9,21.91,21.67,21.67,X,0.0,21.66,21.67
9,2303,聯電,"51,364,812","20,792",48.4,48.45,47.6,47.75,-,0.55,47.75,47.8
10,"=""0056""",元大高股息,"51,167,878","37,507",34.7,34.71,34.4,34.41,-,0.29,34.4,34.41
11,3376,新日興,"45,121,445","41,945",207.5,220.5,204.5,220.5,+,20.0,220.5,0.0
12,2882,國泰金,"43,265,945","27,755",66.5,66.9,65.6,66.2,-,1.1,66.1,66.2
13,"=""00715L""",期街口布蘭特正2,"42,544,162","4,613",13.21,13.57,13.19,13.57,+,0.33,13.57,13.58
14,3706,神達,"40,834,412","22,093",66.5,66.9,64.8,65.3,-,1.0,65.3,65.4
15,"=""00665L""",富邦�琤肭磪囓�2,"40,632,618","4,482",9.8,9.84,9.48,9.54,-,0.34,9.54,9.55
16,"=""00982A""",主動群益台灣強棒,"40,360,714","2,302",10.7,10.72,10.6,10.61,-,0.09,10.61,10.62
17,3481,群創,"39,851,754","11,325",12.1,12.15,11.85,11.85,-,0.2,11.8,11.85
18,2891,中信金,"39,420,561","15,177",42.75,43.25,42.75,43.0,-,0.1,43.0,43.05
19,2883,凱基金,"37,582,349","9,870",16.5,16.5,16.3,16.3,-,0.25,16.25,16.3
20,2801,彰銀,"34,808,512","4,792",18.6,18.65,18.55,18.55,-,0.05,18.55,18.6
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
