排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"155,766,549","7,378",5.88,5.98,5.87,5.9,,0.0,5.9,5.91
2,2498,宏達電,"129,335,527","58,184",63.7,64.3,57.5,58.3,-,5.0,58.3,58.4
3,2618,長榮航,"94,202,738","30,649",29.9,30.7,29.25,30.55,X,0.0,30.5,30.55
4,1524,耿鼎,"91,680,987","33,446",25.8,26.0,24.15,24.15,-,1.35,24.15,24.2
5,2610,華航,"79,837,605","24,636",20.85,21.2,20.35,21.05,,0.0,21.05,21.1
6,2303,聯電,"75,435,773","28,036",39.8,40.2,39.35,40.0,+,0.7,40.0,40.05
7,2603,長榮,"59,991,966","29,555",93.2,94.1,92.0,94.0,+,0.8,94.0,94.1
8,"=""00673R""",期元大S&P原油反1,"57,674,306","4,030",8.42,8.49,8.41,8.45,+,0.2,8.45,8.46
9,"=""00878""",國泰永續高股息,"52,331,395","22,276",16.8,16.8,16.63,16.77,+,0.02,16.76,16.77
10,"=""00637L""",元大滬深300正2,"45,132,649","6,149",16.49,16.72,16.45,16.58,+,0.01,16.58,16.59
11,3037,欣興,"44,073,209","26,497",148.0,149.5,142.5,146.0,-,1.5,145.5,146.0
12,3481,群創,"41,257,321","7,561",10.5,10.6,10.3,10.5,,0.0,10.45,10.5
13,2317,鴻海,"40,577,638","15,013",108.0,108.5,106.5,108.0,-,0.5,108.0,108.5
14,3504,揚明光,"37,747,281","25,868",96.1,100.5,94.5,100.5,+,4.0,100.0,100.5
15,"=""00715L""",期街口布蘭特正2,"36,269,942","6,621",19.0,19.0,18.57,18.78,-,1.22,18.77,18.78
16,2883,凱基金,"31,798,140","12,654",12.75,12.9,12.7,12.85,,0.0,12.8,12.85
17,"=""00900""",富邦特選高股息30,"31,721,548","10,076",12.21,12.22,11.99,12.1,-,0.13,12.1,12.11
18,2609,陽明,"31,293,867","17,008",86.6,87.6,85.6,87.5,+,0.5,87.4,87.5
19,2409,友達,"30,765,732","6,356",13.9,13.95,13.65,13.85,,0.0,13.8,13.85
20,3035,智原,"29,433,240","17,515",148.5,150.5,143.0,149.0,+,0.5,148.5,149.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
