排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3706,神達,"147,310,339","83,150",72.7,75.4,72.6,75.3,+,4.1,75.2,75.3
2,2887,台新新光金,"89,844,855","24,032",17.9,17.95,17.55,17.6,-,0.4,17.6,17.65
3,"=""0050""",元大台灣50,"78,953,424","61,723",51.1,51.1,50.75,50.9,X,0.0,50.9,50.95
4,2365,昆盈,"73,830,703","41,754",38.85,41.85,38.6,40.4,+,2.3,40.4,40.45
5,"=""0056""",元大高股息,"69,136,769","47,901",34.88,34.89,34.76,34.8,X,0.0,34.8,34.81
6,"=""00919""",群益台灣精選高息,"64,379,071","36,202",21.74,21.76,21.65,21.67,-,0.07,21.67,21.68
7,2884,玉山金,"63,510,259","27,923",34.8,34.95,34.15,34.2,-,0.8,34.15,34.2
8,6215,和椿,"62,002,396","36,320",113.0,120.0,111.5,117.0,+,7.0,117.0,117.5
9,"=""00953B""",群益優選非投等債,"60,009,566","2,080",9.13,9.14,9.12,9.14,+,0.03,9.13,9.14
10,"=""009802""",富邦旗艦50,"59,738,876","5,572",10.05,10.1,10.05,10.08,+,0.05,10.08,10.09
11,3481,群創,"53,949,658","7,188",11.25,11.35,11.2,11.2,-,0.05,11.2,11.25
12,2374,佳能,"49,076,944","28,223",57.5,62.2,57.1,60.0,+,3.1,60.0,60.1
13,6191,精成科,"48,138,239","31,435",91.7,98.0,91.7,95.3,+,3.8,95.3,95.4
14,2324,仁寶,"46,827,985","18,186",29.3,30.55,29.2,30.0,+,1.0,30.0,30.05
15,2891,中信金,"43,852,485","15,209",42.75,43.25,42.25,42.5,-,0.2,42.45,42.5
16,1314,中石化,"41,847,756","11,981",6.95,7.57,6.94,7.38,+,0.48,7.36,7.38
17,"=""00985A""",主動野村台灣50,"39,456,346","5,672",10.04,10.08,10.03,10.05,-,0.02,10.04,10.05
18,2449,京元電子,"38,019,457","19,350",110.0,116.0,109.0,114.5,+,5.0,114.0,114.5
19,"=""00929""",復華台灣科技優息,"37,453,763","8,508",17.78,17.85,17.77,17.78,+,0.07,17.78,17.79
20,3167,大量,"34,153,214","22,480",161.5,171.5,159.0,166.5,+,5.5,166.0,166.5
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
