排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2610,華航,"437,746,292","89,592",26.4,26.75,25.75,26.0,+,1.25,26.0,26.05
2,2303,聯電,"278,039,788","82,636",64.3,65.2,63.7,63.7,+,1.3,63.7,63.8
3,2618,長榮航,"221,518,314","55,168",25.0,26.05,24.65,25.2,+,1.45,25.2,25.25
4,2409,友達,"209,507,271","34,380",20.9,21.05,20.1,20.1,-,0.55,20.1,20.15
5,3481,群創,"198,365,660","53,071",18.05,18.1,17.4,17.45,-,0.4,17.45,17.5
6,2344,華邦電,"133,516,987","53,174",31.55,32.85,31.45,32.05,+,1.15,32.0,32.05
7,2603,長榮,"121,192,911","43,864",123.5,125.0,122.5,124.5,+,4.5,124.0,124.5
8,2883,凱基金,"109,895,370","20,748",16.3,16.45,16.05,16.4,+,0.2,16.4,16.45
9,"=""00715L""",期街口布蘭特正2,"99,782,979","11,205",9.29,9.32,8.93,8.93,-,0.32,8.92,8.93
10,"=""00632R""",元大台灣50反1,"97,331,382","4,133",5.39,5.43,5.35,5.42,-,0.01,5.41,5.42
11,2888,新光金,"88,533,284","15,120",10.75,10.8,10.55,10.55,-,0.1,10.55,10.6
12,2498,宏達電,"85,762,864","44,265",80.5,82.5,77.5,77.5,-,0.5,77.5,77.6
13,2609,陽明,"84,391,288","31,126",113.5,115.5,112.5,115.5,+,5.5,115.0,115.5
14,4919,新唐,"83,274,509","53,986",158.0,164.5,155.0,155.5,-,0.5,155.5,156.0
15,2887,台新新光金,"80,818,891","8,449",18.2,18.6,18.15,18.6,+,0.4,18.55,18.6
16,2371,大同,"80,271,920","14,258",35.65,36.0,35.15,35.6,+,0.6,35.55,35.6
17,6239,力成,"79,197,205","9,632",102.0,102.0,99.1,99.1,+,1.9,99.1,99.4
18,2891,中信金,"77,217,749","6,999",24.25,24.5,24.2,24.4,+,0.1,24.35,24.4
19,2353,宏��,"75,639,984","20,964",28.1,29.0,27.7,27.7,-,0.1,27.7,27.75
20,2885,元大金,"69,353,102","7,347",24.25,24.5,23.7,23.7,-,0.6,23.7,23.75
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
