排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2610,華航,"580,503,416","162,991",27.8,28.75,27.1,27.6,+,0.35,27.6,27.65
2,2618,長榮航,"294,527,149","97,911",41.5,42.15,39.8,40.2,-,1.15,40.15,40.2
3,"=""00715L""",期街口布蘭特正2,"246,915,065","17,292",11.88,12.0,11.88,11.98,+,0.59,11.98,11.99
4,3231,緯創,"176,994,069","73,132",79.5,83.1,78.2,80.2,,0.0,80.2,80.3
5,2371,大同,"161,737,182","60,860",46.2,47.85,44.7,45.85,+,0.05,45.8,45.85
6,1605,華新,"151,852,242","44,945",45.75,47.65,45.7,46.85,+,1.3,46.8,46.85
7,2356,英業達,"138,575,751","57,484",46.2,47.35,44.85,45.5,-,0.5,45.5,45.6
8,2888,新光金,"129,888,008","21,404",8.98,9.04,8.83,9.04,+,0.06,9.03,9.04
9,3706,神達,"105,126,429","48,060",37.0,38.15,36.3,36.45,+,0.3,36.4,36.45
10,"=""00632R""",元大台灣50反1,"99,514,084","4,674",4.74,4.76,4.73,4.74,+,0.01,4.74,4.75
11,1609,大亞,"94,281,629","45,879",38.15,40.05,38.1,38.5,+,0.4,38.5,38.55
12,3481,群創,"90,113,433","16,227",14.85,14.95,14.65,14.7,+,0.05,14.7,14.75
13,2312,金寶,"89,250,614","20,987",14.2,15.5,14.1,15.5,+,1.4,15.45,15.5
14,"=""00878""",國泰永續高股息,"88,055,005","39,261",19.41,19.51,19.26,19.36,-,0.05,19.36,19.37
15,2324,仁寶,"87,409,957","23,990",28.8,30.55,28.75,29.9,+,1.2,29.85,29.9
16,"=""00637L""",元大滬深300正2,"87,325,822","9,680",14.73,14.9,14.72,14.88,+,0.33,14.87,14.88
17,2303,聯電,"85,125,854","27,093",54.3,54.5,53.2,54.5,,0.0,54.5,54.6
18,2353,宏��,"84,665,417","20,898",33.85,35.3,33.3,33.35,-,0.1,33.35,33.4
19,"=""00919""",群益台灣精選高息,"83,204,708","33,115",19.88,19.91,19.6,19.7,X,0.0,19.7,19.71
20,2409,友達,"80,302,071","14,618",18.6,18.9,18.6,18.65,+,0.25,18.65,18.7
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
