排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00680L""",元大美債20正2,"181,824,278","19,533",8.37,8.38,8.28,8.3,-,0.37,8.29,8.3
2,"=""00637L""",元大滬深300正2,"110,965,714","13,248",16.49,16.9,16.38,16.67,+,0.19,16.66,16.67
3,2317,鴻海,"94,132,714","63,914",211.0,216.0,209.0,215.5,+,5.5,215.0,215.5
4,"=""00688L""",國泰20年美債正2,"84,406,747","9,967",8.3,8.33,8.24,8.24,-,0.38,8.24,8.25
5,3037,欣興,"78,605,238","47,037",156.5,166.0,155.5,163.5,+,12.0,163.5,164.0
6,"=""00940""",元大台灣價值高息,"77,829,202","12,095",9.72,9.78,9.69,9.78,+,0.04,9.77,9.78
7,"=""00632R""",元大台灣50反1,"76,628,878","2,935",3.23,3.25,3.21,3.21,-,0.01,3.21,3.22
8,2888,新光金,"74,772,194","9,919",11.5,11.5,11.35,11.35,-,0.15,11.35,11.4
9,3189,景碩,"66,339,709","41,368",117.0,121.5,115.0,116.0,+,0.5,116.0,116.5
10,"=""00929""",復華台灣科技優息,"63,971,600","18,887",19.07,19.07,18.89,19.04,X,0.0,19.03,19.04
11,2399,映泰,"61,659,063","32,074",42.9,44.15,41.9,43.1,+,0.5,43.1,43.15
12,3481,群創,"55,998,736","11,589",16.25,16.5,16.1,16.35,+,0.1,16.35,16.4
13,2883,凱基金,"53,569,169","9,249",17.0,17.25,16.9,17.15,,0.0,17.15,17.2
14,"=""00665L""",富邦�琤肭磪囓�2,"52,078,809","4,759",8.65,8.82,8.55,8.69,-,0.02,8.69,8.7
15,"=""00753L""",中信中國50正2,"51,407,852","6,017",9.55,9.79,9.53,9.65,-,0.05,9.65,9.66
16,2303,聯電,"51,036,231","15,928",50.4,50.9,50.4,50.7,-,0.2,50.7,50.8
17,2363,矽統,"49,190,082","30,521",81.2,82.4,79.7,79.8,-,4.3,79.8,79.9
18,2609,陽明,"46,592,431","30,042",69.0,69.3,67.6,67.8,-,0.6,67.8,67.9
19,2887,台新新光金,"46,411,076","9,389",17.45,17.5,17.35,17.45,-,0.05,17.45,17.5
20,2382,廣達,"44,547,126","35,167",312.0,322.5,310.0,319.0,+,10.0,319.0,319.5
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
